ID,date,lat,long
6,8/6/05,7.849822,-82.36137
6,8/7/05,7.870965,-82.39596
6,8/8/05,7.903146,-82.37232
6,8/9/05,7.902361,-82.39583
6,8/10/05,7.859175,-82.31534
6,8/11/05,7.812461,-82.16021
6,8/12/05,7.871016,-81.95596
6,8/13/05,7.834112,-81.81647
6,8/14/05,7.748829,-81.66909
6,8/15/05,7.687726,-81.49642
6,8/16/05,7.536229,-81.29105
6,8/17/05,7.323351,-81.01546
6,8/18/05,7.090234,-80.92523
6,8/19/05,6.96604,-80.84302
6,8/20/05,6.970149,-80.72024
6,8/21/05,7.112959,-80.58066
6,8/22/05,7.191252,-80.37508
6,8/23/05,7.265376,-80.0766
6,8/24/05,7.382563,-79.78576
6,8/25/05,7.360482,-79.43598
6,8/26/05,7.605874,-79.07955
6,8/27/05,7.736271,-78.91896
6,8/28/05,7.564782,-78.86503
6,8/29/05,7.57515,-78.64829
6,8/30/05,7.532089,-78.59652
6,8/31/05,7.658579,-78.71239
6,9/1/05,7.636517,-78.66783
6,9/2/05,7.639615,-78.62886
6,9/3/05,7.663148,-78.69012
6,9/4/05,7.663849,-78.65529
6,9/5/05,7.533632,-78.67486
6,9/6/05,7.643928,-78.63398
6,9/7/05,7.682236,-78.67009
6,9/8/05,7.694792,-78.54582
6,9/9/05,7.634255,-78.58149
6,9/10/05,7.523429,-78.66246
6,9/11/05,7.538367,-78.60008
6,9/12/05,7.643274,-78.575
6,9/13/05,7.491589,-78.50182
6,9/14/05,7.80245,-78.63139
6,9/15/05,8.068478,-78.8945
6,9/16/05,8.22303,-79.22539
6,9/17/05,8.465447,-79.3965
6,9/18/05,8.389618,-79.60737
6,9/19/05,8.144722,-79.87638
6,9/20/05,7.973342,-79.89694
6,9/21/05,7.902355,-79.90189
6,9/22/05,7.735425,-79.87619
6,9/23/05,7.412797,-79.74341
6,9/24/05,7.152157,-79.56155
6,9/25/05,7.025026,-79.31752
6,9/26/05,7.133374,-79.037
6,9/27/05,7.372235,-78.90841
6,9/28/05,7.585658,-78.89369
6,9/29/05,7.595535,-78.87215
6,9/30/05,7.58064,-78.77823
6,10/1/05,7.59846,-78.57699
6,10/2/05,7.631071,-78.71219
6,10/3/05,7.470515,-78.57927
6,10/4/05,7.448354,-78.55432
6,10/5/05,7.660952,-78.53857
6,10/6/05,7.628106,-78.70091
6,10/7/05,7.573444,-78.87347
6,10/8/05,7.674853,-78.85266
6,10/9/05,7.639116,-78.97768
6,10/10/05,7.547984,-79.02643
6,10/11/05,7.564538,-79.27306
6,10/12/05,7.457716,-79.09989
6,10/13/05,7.679441,-78.93933
6,10/14/05,7.495879,-78.87914
6,10/15/05,7.57969,-78.66426
6,10/16/05,7.780609,-78.54243
6,10/17/05,7.56669,-78.80558
6,10/18/05,7.385751,-78.89595
6,10/19/05,7.24419,-78.90296
6,10/20/05,7.108546,-78.87242
6,10/21/05,6.961532,-78.73267
6,10/22/05,6.783299,-78.71966
6,10/23/05,6.9522,-78.69017
6,10/24/05,7.213067,-78.6805
6,10/25/05,7.517855,-78.61036
6,10/26/05,7.714982,-78.67568
6,10/27/05,7.579683,-78.8696
6,10/28/05,7.569102,-78.92255
6,10/29/05,7.684314,-78.93175
6,10/30/05,7.696358,-79.09887
6,10/31/05,7.751293,-79.16252
6,11/1/05,7.637605,-79.06683
6,11/2/05,7.621415,-78.94623
6,11/3/05,7.596828,-78.82226
6,11/4/05,7.772055,-78.82739
6,11/5/05,7.998531,-78.81576
6,11/6/05,8.151692,-78.80988
6,11/7/05,8.31565,-78.95627
6,11/8/05,8.41589,-79.14573
6,11/9/05,8.424196,-79.21022
6,11/10/05,8.597323,-79.23978
6,11/11/05,8.524479,-79.25291
6,11/12/05,8.380508,-79.38975
6,11/13/05,8.495882,-79.52999
6,11/14/05,8.556229,-79.38783
6,11/15/05,8.571281,-79.41622
6,11/16/05,8.523752,-79.29716
6,11/17/05,8.601447,-79.30352
6,11/18/05,8.580264,-79.27001
6,11/19/05,8.612992,-79.20149
6,11/20/05,8.877881,-79.16313
6,11/21/05,8.761234,-79.45857
6,11/22/05,8.555319,-79.5335
6,11/23/05,8.443503,-79.509
6,11/24/05,8.31255,-79.46712
6,11/25/05,8.088809,-79.52835
6,11/26/05,7.822465,-79.67533
6,11/27/05,7.644537,-79.69508
6,11/28/05,7.55568,-79.70345
6,11/29/05,7.490956,-79.62085
6,11/30/05,7.472155,-79.49699
6,12/1/05,7.384268,-79.36033
6,12/2/05,7.23603,-79.20285
6,12/3/05,7.160983,-79.0035
6,12/4/05,7.155463,-78.79401
6,12/5/05,7.299928,-78.60651
6,12/6/05,7.570911,-78.63508
6,12/7/05,7.75689,-78.79584
6,12/8/05,7.729945,-79.02124
6,12/9/05,7.653331,-79.04623
6,12/10/05,7.647386,-79.09569
6,12/11/05,7.619093,-79.113
6,12/12/05,7.646326,-79.17839
6,12/13/05,7.849859,-79.28727
6,12/14/05,8.076493,-79.56203
6,12/15/05,8.214064,-79.80832
6,12/16/05,8.151332,-79.79683
6,12/17/05,8.075592,-80.10038
6,12/18/05,8.289915,-80.05952
6,12/19/05,8.192184,-79.82159
6,12/20/05,8.27629,-79.67875
6,12/21/05,8.477988,-79.49068
6,12/22/05,8.5425,-79.32755
6,12/23/05,8.680276,-79.12224
6,12/24/05,8.795226,-79.02216
6,12/25/05,8.75802,-79.00569
6,12/26/05,8.703746,-79.06355
6,12/27/05,8.8474,-79.19966
6,12/28/05,8.803668,-79.26617
6,12/29/05,8.699118,-79.30583
6,12/30/05,8.744033,-79.34223
6,12/31/05,8.616124,-79.25225
6,1/1/06,8.420566,-79.33112
6,1/2/06,8.523793,-79.20326
6,1/3/06,8.696551,-79.18701
6,1/4/06,8.711869,-79.35389
6,1/5/06,8.700575,-79.34995
6,1/6/06,8.635765,-79.35229
6,1/7/06,8.547943,-79.41901
6,1/8/06,8.485926,-79.39092
6,1/9/06,8.687092,-79.25122
6,1/10/06,8.80722,-79.21172
6,1/11/06,8.809271,-79.22713
6,1/12/06,8.784131,-79.20818
6,1/13/06,8.793708,-79.29428
6,1/14/06,8.672916,-79.27869
6,1/15/06,8.769988,-79.34577
6,1/16/06,8.656984,-79.42204
6,1/17/06,8.59871,-79.43188
6,1/18/06,8.676075,-79.35378
6,1/19/06,8.76296,-79.294
6,1/20/06,8.685171,-79.33149
6,1/21/06,8.662297,-79.25061
6,1/22/06,8.553005,-79.38159
6,1/23/06,8.470592,-79.42231
6,1/24/06,8.372848,-79.54458
6,1/25/06,8.302684,-79.66557
6,1/26/06,8.095414,-79.8172
6,1/27/06,7.733236,-80.02966
6,1/28/06,7.392229,-80.08296
6,1/29/06,7.144151,-80.13413
6,1/30/06,6.887165,-80.27179
6,1/31/06,6.575206,-80.33334
6,2/1/06,6.100307,-80.51235
6,2/2/06,5.787989,-80.53138
6,2/3/06,5.647857,-80.38482
6,2/4/06,5.645798,-80.07026
6,2/5/06,5.826695,-79.71284
6,2/6/06,6.129417,-79.41588
6,2/7/06,6.497822,-79.19913
6,2/8/06,6.934913,-79.0997
6,2/9/06,7.381537,-79.20955
6,2/10/06,7.723246,-79.38815
6,2/11/06,7.91051,-79.59419
6,2/12/06,8.01483,-79.77592
6,2/13/06,8.148876,-79.89659
6,2/14/06,8.230113,-79.87145
6,2/15/06,8.249012,-79.69492
6,2/16/06,8.362551,-79.41768
6,2/17/06,8.594262,-79.22413
6,2/18/06,8.801109,-79.1958
6,2/19/06,8.828338,-79.33236
6,2/20/06,8.682279,-79.49109
6,2/21/06,8.462229,-79.63149
6,2/22/06,8.231578,-79.72722
6,2/23/06,8.010432,-79.80191
6,2/24/06,7.830704,-79.85841
6,2/25/06,7.709012,-79.90322
6,2/26/06,7.63539,-79.93676
6,2/27/06,7.582019,-79.96392
6,2/28/06,7.536398,-79.98298
6,3/1/06,7.503212,-80.0038
6,3/2/06,7.470385,-80.02287
6,3/3/06,7.445312,-80.02303
6,3/4/06,7.454067,-80.02753
6,3/5/06,7.403829,-80.06082
6,3/6/06,7.413434,-80.03075
6,3/7/06,7.470165,-79.9871
6,3/8/06,7.438,-80.01075
6,3/9/06,7.438752,-80.02634
6,3/10/06,7.419394,-80.0228
6,3/11/06,7.410488,-80.05301
6,3/12/06,7.416588,-80.08265
6,3/13/06,7.373337,-80.18022
6,3/14/06,7.37321,-80.24293
6,3/15/06,7.364456,-80.24806
6,3/16/06,7.359175,-80.25241
6,3/17/06,7.347696,-80.21431
6,3/18/06,7.352816,-80.19051
6,3/19/06,7.345066,-80.16127
6,3/20/06,7.341496,-80.12993
6,3/21/06,7.3416,-80.10812
6,3/22/06,7.358036,-80.11241
6,3/23/06,7.367785,-80.09981
6,3/24/06,7.383171,-80.08657
6,3/25/06,7.374861,-80.09501
6,3/26/06,7.378839,-80.0887
6,3/27/06,7.381305,-80.09661
6,3/28/06,7.376273,-80.09836
6,3/29/06,7.383689,-80.10699
6,3/30/06,7.379781,-80.11177
6,3/31/06,7.381193,-80.1176
6,4/1/06,7.381222,-80.11871
6,4/2/06,7.37513,-80.12775
6,4/3/06,7.371357,-80.13312
6,4/4/06,7.366973,-80.13853
6,4/5/06,7.3698,-80.13302
6,4/6/06,7.331721,-80.17213
6,4/7/06,7.308406,-80.1938
6,4/8/06,7.282139,-80.22463
6,4/9/06,7.253624,-80.24828
6,4/10/06,7.221158,-80.27881
6,4/11/06,7.199224,-80.30521
6,4/12/06,7.162871,-80.32897
6,4/13/06,7.141802,-80.36455
6,4/14/06,7.109448,-80.38142
6,4/15/06,7.091286,-80.4054
6,4/16/06,7.066351,-80.43108
6,4/17/06,7.058833,-80.43071
6,4/18/06,7.149255,-80.36036
6,4/19/06,7.191955,-80.32313
6,4/20/06,7.235019,-80.2839
6,4/21/06,7.283463,-80.23419
6,4/22/06,7.322645,-80.19792
6,4/23/06,7.380908,-80.16574
6,4/24/06,7.365718,-80.14661
6,4/25/06,7.383598,-80.12892
6,4/26/06,7.374018,-80.11278
6,4/27/06,7.396512,-80.08973
6,4/28/06,7.341063,-80.07245
6,4/29/06,7.368913,-80.09171
6,4/30/06,7.420593,-80.16436
6,5/1/06,7.363151,-80.1686
6,5/2/06,7.362257,-80.16707
6,5/3/06,7.345788,-80.16295
6,5/4/06,7.331939,-80.15475
6,5/5/06,7.317743,-80.14649
6,5/6/06,7.303185,-80.14324
6,5/7/06,7.278555,-80.14472
6,5/8/06,7.248878,-80.11954
6,5/9/06,7.214103,-80.08949
6,5/10/06,7.160589,-79.95137
6,5/11/06,7.221203,-79.85315
6,5/12/06,7.297738,-79.75005
6,5/13/06,7.398784,-79.66034
6,5/14/06,7.499107,-79.59161
6,5/15/06,7.601418,-79.53482
6,5/16/06,7.699088,-79.49119
6,5/17/06,7.789317,-79.45041
6,5/18/06,7.859455,-79.41441
6,5/19/06,7.928729,-79.37646
6,5/20/06,7.985921,-79.33765
6,5/21/06,8.032196,-79.31304
6,5/22/06,8.032893,-79.20311
6,5/23/06,7.978859,-79.16274
6,5/24/06,7.936491,-79.11391
6,5/25/06,7.909816,-79.07224
6,5/26/06,7.919951,-79.07158
6,5/27/06,7.91071,-79.07593
6,5/28/06,7.907353,-79.06676
6,5/29/06,7.905544,-79.08983
6,5/30/06,7.850418,-79.06584
6,5/31/06,7.951515,-79.16461
6,6/1/06,7.995135,-79.2335
6,6/2/06,8.077376,-79.33013
6,6/3/06,8.099717,-79.39573
6,6/4/06,8.08225,-79.48173
6,6/5/06,8.114577,-79.49228
6,6/6/06,8.11353,-79.48286
6,6/7/06,8.1256,-79.47354
6,6/8/06,8.146119,-79.4785
6,6/9/06,8.097585,-79.3976
6,6/10/06,8.077469,-79.29587
6,6/11/06,8.056551,-79.17507
6,6/12/06,8.003054,-79.07573
6,6/13/06,7.959149,-78.93219
6,6/14/06,7.996949,-78.82198
6,6/15/06,7.986179,-78.87208
6,6/16/06,7.935753,-78.84902
6,6/17/06,7.998827,-78.83375
6,6/18/06,7.992567,-78.8827
6,6/19/06,8.005074,-78.93106
6,6/20/06,8.021248,-79.00555
6,6/21/06,8.071985,-79.12875
6,6/22/06,8.135912,-79.3089
6,6/23/06,8.114568,-79.56973
6,6/24/06,8.035881,-79.81107
6,6/25/06,7.966658,-79.93922
6,6/26/06,7.803595,-79.96569
6,6/27/06,7.458215,-79.97537
6,6/28/06,7.105218,-80.16147
6,6/29/06,6.809049,-80.36282
6,6/30/06,6.763951,-80.5035
6,7/1/06,6.929999,-80.68348
6,7/2/06,7.091684,-80.94753
6,7/3/06,7.203042,-81.15467
6,7/4/06,7.337192,-81.09812
6,7/5/06,7.473559,-81.00555
6,7/6/06,7.595563,-81.0501
6,7/7/06,7.769006,-81.25423
6,7/8/06,7.914105,-81.61273
6,7/9/06,7.940753,-81.97921
6,7/10/06,7.836709,-82.14628
6,7/11/06,7.823478,-82.20586
6,7/12/06,7.757406,-82.33724
6,7/13/06,7.710927,-82.28447
6,7/14/06,7.760345,-82.31112
6,7/15/06,7.824067,-82.30237
6,7/16/06,7.857364,-82.28013
6,7/17/06,7.83214,-82.30405
6,7/18/06,7.77307,-82.14362
6,7/19/06,7.686524,-81.98621
6,7/20/06,7.723006,-81.87866
6,7/21/06,7.795315,-81.86124
6,7/22/06,7.883489,-81.87983
6,7/23/06,7.947062,-81.94665
6,7/24/06,7.984517,-82.0285
6,7/25/06,7.893155,-82.1583
6,7/26/06,7.774405,-82.25525
6,7/27/06,7.675414,-82.32024
6,7/28/06,7.553756,-82.37061
6,7/29/06,7.663555,-82.37474
6,7/30/06,7.678187,-82.40991
6,7/31/06,7.695628,-82.42785
6,8/1/06,7.701564,-82.45658
6,8/2/06,7.71606,-82.47578
6,8/3/06,7.717349,-82.49285
6,8/4/06,7.744376,-82.50261
6,8/5/06,7.738347,-82.52159
6,8/6/06,7.921289,-82.38035
6,8/7/06,7.954829,-82.25001
6,8/8/06,8.078615,-82.15482
6,8/9/06,8.149021,-82.08337
6,8/10/06,8.095438,-82.02199
6,8/11/06,7.963941,-81.93316
6,8/12/06,7.793232,-81.83977
6,8/13/06,7.641992,-81.78654
6,8/14/06,7.386105,-81.84255
6,8/15/06,7.151468,-81.95811
6,8/16/06,7.006584,-82.03741
6,8/17/06,6.854584,-82.0674
6,8/18/06,6.76861,-82.06324
