ID,date,lat,long
1,5/6/04,-5.305759,-101.5014
1,5/7/04,-5.647828,-101.8666
1,5/8/04,-5.993972,-102.2555
1,5/9/04,-6.338891,-102.6314
1,5/10/04,-6.67691,-102.9857
1,5/11/04,-6.999461,-103.2968
1,5/12/04,-7.293218,-103.5448
1,5/13/04,-7.543487,-103.7055
1,5/14/04,-7.761024,-103.7597
1,5/15/04,-7.773637,-103.772
1,5/16/04,-7.863082,-103.8553
1,5/17/04,-7.929038,-103.9969
1,5/18/04,-7.977532,-104.0864
1,5/19/04,-8.025779,-104.0807
1,5/20/04,-7.991266,-104.092
1,5/21/04,-8.015745,-104.157
1,5/22/04,-8.010547,-104.2077
1,5/23/04,-8.027151,-104.4058
1,5/24/04,-8.189766,-104.5795
1,5/25/04,-8.306937,-104.6482
1,5/26/04,-8.44556,-104.7461
1,5/27/04,-8.483214,-104.7669
1,5/28/04,-8.718516,-104.8966
1,5/29/04,-8.894368,-105.0214
1,5/30/04,-9.054523,-105.1866
1,5/31/04,-9.206241,-105.3253
1,6/1/04,-9.385791,-105.5266
1,6/2/04,-9.552436,-105.7161
1,6/3/04,-9.698807,-105.8067
1,6/4/04,-9.790999,-105.8069
1,6/5/04,-9.96313,-105.8386
1,6/6/04,-10.13893,-105.9573
1,6/7/04,-10.30505,-106.1561
1,6/8/04,-10.40315,-106.1847
1,6/9/04,-10.41353,-106.3299
1,6/10/04,-10.53045,-106.5146
1,6/11/04,-10.66905,-106.6188
1,6/12/04,-10.7819,-106.7122
1,6/13/04,-10.7438,-106.9447
1,6/14/04,-10.73661,-107.0207
1,6/15/04,-10.75377,-107.2408
1,6/16/04,-10.80202,-107.6073
1,6/17/04,-10.8669,-107.9821
1,6/18/04,-10.90045,-108.2152
1,6/19/04,-10.84856,-108.4315
1,6/20/04,-10.84486,-108.6142
1,6/21/04,-10.85381,-108.8858
1,6/22/04,-10.76336,-109.2514
1,6/23/04,-10.62704,-109.3745
1,6/24/04,-10.55639,-109.308
1,6/25/04,-10.44983,-109.4739
1,6/26/04,-10.28761,-109.5927
1,6/27/04,-10.21317,-109.6553
1,6/28/04,-10.031236,-109.8974
1,6/29/04,-9.832852,-110.1135
1,6/30/04,-9.556291,-110.288
1,7/1/04,-9.299274,-110.3889
1,7/2/04,-9.109273,-110.3851
1,7/3/04,-9.001724,-110.2948
1,7/4/04,-8.996732,-110.1684
1,7/5/04,-9.06893,-110.06
1,7/6/04,-9.17296,-110.0632
1,7/7/04,-9.278569,-109.8291
1,7/8/04,-9.353699,-109.8607
1,7/9/04,-9.318241,-109.9047
1,7/10/04,-9.386164,-109.963
1,7/11/04,-9.329939,-110.0775
1,7/12/04,-9.343406,-110.1147
1,7/13/04,-9.389858,-110.2711
1,7/14/04,-9.31971,-110.4151
1,7/15/04,-9.304692,-110.5975
1,7/16/04,-9.389581,-110.8299
1,7/17/04,-9.617039,-111.1268
1,7/18/04,-9.785797,-111.4278
1,7/19/04,-9.678635,-111.5744
1,7/20/04,-9.633776,-111.804
1,7/21/04,-9.655851,-111.9639
1,7/22/04,-9.683499,-112.0449
1,7/23/04,-9.654439,-112.2793
1,7/24/04,-9.478887,-112.6107
1,7/25/04,-9.332487,-112.9604
1,7/26/04,-9.225302,-113.2628
1,7/27/04,-9.093524,-113.5884
1,7/28/04,-8.986034,-113.9557
1,7/29/04,-8.916987,-114.2477
1,7/30/04,-8.776278,-114.5167
1,7/31/04,-8.518558,-114.7982
1,8/1/04,-8.317739,-115.0185
1,8/2/04,-8.242398,-115.2101
1,8/3/04,-8.029969,-115.4785
1,8/4/04,-7.939754,-115.658
1,8/5/04,-7.828917,-115.8608
1,8/6/04,-7.675627,-116.0376
1,8/7/04,-7.519433,-116.1956
1,8/8/04,-7.346639,-116.3453
1,8/9/04,-7.212978,-116.4788
1,8/10/04,-7.167203,-116.5569
1,8/11/04,-7.152263,-116.789
1,8/12/04,-7.103892,-116.9952
1,8/13/04,-7.067368,-117.1283
1,8/14/04,-7.066433,-117.2232
1,8/15/04,-7.059902,-117.3666
1,8/16/04,-7.049814,-117.4112
1,8/17/04,-6.998409,-117.356
1,8/18/04,-6.886339,-117.3375
1,8/19/04,-6.648495,-117.531
1,8/20/04,-6.693045,-117.7762
1,8/21/04,-6.962396,-117.9548
1,8/22/04,-7.10505,-118.0842
1,8/23/04,-7.028659,-118.1898
1,8/24/04,-7.061004,-118.2853
1,8/25/04,-7.101679,-118.2683
1,8/26/04,-7.126179,-118.2717
1,8/27/04,-7.100221,-118.212
1,8/28/04,-7.084343,-118.1883
1,8/29/04,-7.105703,-118.146
1,8/30/04,-7.153016,-118.1065
1,8/31/04,-7.133688,-118.1596
1,9/1/04,-7.170184,-118.2165
1,9/2/04,-7.190987,-118.2818
1,9/3/04,-7.170199,-118.3022
1,9/4/04,-7.068691,-118.2994
1,9/5/04,-6.905311,-118.4749
1,9/6/04,-6.812596,-118.711
1,9/7/04,-6.85255,-118.9488
1,9/8/04,-6.909979,-119.1801
1,9/9/04,-6.875345,-119.3263
1,9/10/04,-7.098607,-119.5841
1,9/11/04,-7.370659,-119.8333
1,9/12/04,-7.657378,-120.0978
1,9/13/04,-7.921845,-120.3765
1,9/14/04,-8.138422,-120.6704
1,9/15/04,-8.363919,-120.9659
1,9/16/04,-8.602791,-121.2535
1,9/17/04,-8.80356,-121.5303
1,9/18/04,-8.9274,-121.8273
1,9/19/04,-9.113419,-122.2685
1,9/20/04,-9.227492,-122.6819
1,9/21/04,-9.312997,-122.9681
1,9/22/04,-9.513301,-123.1746
1,9/23/04,-9.726864,-123.3018
1,9/24/04,-9.939026,-123.3913
1,9/25/04,-10.129404,-123.4363
1,9/26/04,-10.293481,-123.4588
1,9/27/04,-10.43339,-123.4663
1,9/28/04,-10.551079,-123.459
1,9/29/04,-10.67793,-123.4393
1,9/30/04,-10.78829,-123.4245
1,10/1/04,-10.96776,-123.4224
1,10/2/04,-11.00747,-123.3825
1,10/3/04,-11.11093,-123.418
1,10/4/04,-11.2102,-123.4253
1,10/5/04,-11.31879,-123.4233
1,10/6/04,-11.45222,-123.338
1,10/7/04,-11.49959,-123.2461
1,10/8/04,-11.5105,-123.1382
1,10/9/04,-11.43032,-123.0199
1,10/10/04,-11.26799,-122.9032
1,10/11/04,-11.31965,-122.8488
1,10/12/04,-11.4303,-122.8035
1,10/13/04,-11.6071,-122.767
1,10/14/04,-11.79947,-122.7283
1,10/15/04,-11.98034,-122.6794
1,10/16/04,-12.10036,-122.5994
1,10/17/04,-12.23651,-122.4869
1,10/18/04,-12.30146,-122.4012
1,10/19/04,-12.399,-122.3312
1,10/20/04,-12.46669,-122.2751
1,10/21/04,-12.45907,-122.3457
1,10/22/04,-12.44747,-122.4366
1,10/23/04,-12.44736,-122.5373
1,10/24/04,-12.43649,-122.5656
1,10/25/04,-12.57483,-122.6131
1,10/26/04,-12.6599,-122.6108
1,10/27/04,-12.74993,-122.5582
1,10/28/04,-12.7847,-122.3328
1,10/29/04,-12.77375,-122.0346
1,10/30/04,-12.81861,-121.9572
1,10/31/04,-12.81551,-121.8953
1,11/1/04,-12.86453,-121.7683
1,11/2/04,-12.95649,-121.6504
1,11/3/04,-13.09244,-121.5776
1,11/4/04,-13.12602,-121.6028
1,11/5/04,-13.24755,-121.5101
1,11/6/04,-13.39351,-121.3861
1,11/7/04,-13.51012,-121.3015
1,11/8/04,-13.65458,-121.2621
1,11/9/04,-13.79216,-121.2013
1,11/10/04,-13.98375,-121.0553
1,11/11/04,-14.07912,-120.9218
1,11/12/04,-14.24569,-120.7076
1,11/13/04,-14.25261,-120.6768
1,11/14/04,-14.2939,-120.4969
1,11/15/04,-14.37933,-120.3257
1,11/16/04,-14.48237,-120.1422
1,11/17/04,-14.57944,-119.9615
1,11/18/04,-14.63562,-119.8267
1,11/19/04,-14.64318,-119.7532
1,11/20/04,-14.73718,-119.6423
1,11/21/04,-14.89828,-119.4917
1,11/22/04,-15.10597,-119.3073
1,11/23/04,-15.32678,-119.0864
1,11/24/04,-15.53964,-118.8297
1,11/25/04,-15.72746,-118.53
1,11/26/04,-15.87035,-118.2029
1,11/27/04,-15.94666,-117.961
1,11/28/04,-16.04337,-117.7506
1,11/29/04,-16.15577,-117.5741
1,11/30/04,-16.2834,-117.425
1,12/1/04,-16.43959,-117.2788
1,12/2/04,-16.63085,-117.1362
1,12/3/04,-16.87728,-116.9948
1,12/4/04,-17.17613,-116.8392
1,12/5/04,-17.57145,-116.672
1,12/6/04,-17.93216,-116.504
1,12/7/04,-18.21472,-116.3434
1,12/8/04,-18.43451,-116.194
1,12/9/04,-18.59538,-116.0557
1,12/10/04,-18.71506,-115.9314
1,12/11/04,-18.8137,-115.8158
1,12/12/04,-18.91414,-115.6956
1,12/13/04,-19.04938,-115.5673
1,12/14/04,-19.23312,-115.4098
1,12/15/04,-19.45137,-115.2442
1,12/16/04,-19.67062,-115.1088
1,12/17/04,-19.86118,-115.019
1,12/18/04,-20.00784,-115.0082
1,12/19/04,-20.11341,-115.0086
1,12/20/04,-20.19673,-114.9198
1,12/21/04,-20.28808,-114.7702
1,12/22/04,-20.42897,-114.5836
1,12/23/04,-20.63365,-114.3834
1,12/24/04,-20.9471,-114.2106
1,12/25/04,-21.37319,-114.0163
1,12/26/04,-21.67611,-113.7985
1,12/27/04,-21.89967,-113.569
1,12/28/04,-22.07687,-113.3233
1,12/29/04,-22.23437,-113.0674
1,12/30/04,-22.40858,-112.8106
1,12/31/04,-22.60313,-112.5608
1,1/1/05,-22.77941,-112.3145
1,1/2/05,-22.95697,-112.0631
1,1/3/05,-23.13906,-111.8116
1,1/4/05,-23.33637,-111.5587
1,1/5/05,-23.57567,-111.3024
1,1/6/05,-23.79816,-111.1092
1,1/7/05,-23.94108,-111.0019
1,1/8/05,-24.06478,-110.8906
1,1/9/05,-24.21012,-110.7341
1,1/10/05,-24.38027,-110.5479
1,1/11/05,-24.54787,-110.3538
1,1/12/05,-24.70878,-110.1506
1,1/13/05,-24.86271,-109.9523
1,1/14/05,-24.99719,-109.7657
1,1/15/05,-25.10126,-109.5863
1,1/16/05,-25.21208,-109.4384
1,1/17/05,-25.3662,-109.2889
1,1/18/05,-25.50612,-109.0445
1,1/19/05,-25.62161,-108.766
1,1/20/05,-25.74287,-108.47
1,1/21/05,-25.89935,-108.1784
1,1/22/05,-26.09046,-107.8923
1,1/23/05,-26.33391,-107.6377
1,1/24/05,-26.58339,-107.423
1,1/25/05,-26.81529,-107.2596
1,1/26/05,-27.02374,-107.1385
1,1/27/05,-27.20636,-107.039
1,1/28/05,-27.36577,-106.9574
1,1/29/05,-27.49304,-106.8834
1,1/30/05,-27.60622,-106.804
1,1/31/05,-27.7237,-106.719
1,2/1/05,-27.82418,-106.6024
1,2/2/05,-27.92425,-106.4538
1,2/3/05,-28.01601,-106.241
1,2/4/05,-28.10127,-105.967
1,2/5/05,-28.17754,-105.6592
1,2/6/05,-28.24664,-105.3401
1,2/7/05,-28.30465,-105.0435
1,2/8/05,-28.34669,-104.796
