ID,date,lat,long
8,5/24/07,-26.04196,-96.00911
8,5/25/07,-26.16911,-96.00951
8,5/26/07,-26.36095,-96.11485
8,5/27/07,-26.58135,-96.20651
8,5/28/07,-26.79872,-96.19708
8,5/29/07,-26.93547,-96.15237
8,5/30/07,-27.10239,-96.10325
8,5/31/07,-27.40479,-95.97361
8,6/1/07,-27.71299,-95.97859
8,6/2/07,-27.89904,-95.87441
8,6/3/07,-28.08086,-95.72451
8,6/4/07,-28.23865,-95.45249
8,6/5/07,-28.49174,-95.2185
8,6/6/07,-28.56387,-95.26485
8,6/7/07,-28.60948,-95.34971
8,6/8/07,-28.67959,-95.22368
8,6/9/07,-28.82955,-95.08687
8,6/10/07,-28.93061,-95.02296
8,6/11/07,-29.03913,-95.00074
8,6/12/07,-29.02143,-95.02352
8,6/13/07,-29.13842,-94.94028
8,6/14/07,-29.24585,-94.96806
8,6/15/07,-29.40388,-95.04985
8,6/16/07,-29.49838,-95.18385
8,6/17/07,-29.56783,-95.18722
8,6/18/07,-29.6045,-95.13033
8,6/19/07,-29.64692,-95.08048
8,6/20/07,-29.79431,-95.07599
8,6/21/07,-29.93614,-95.0554
8,6/22/07,-29.98729,-94.98642
8,6/23/07,-30.13978,-95.03474
8,6/24/07,-30.32908,-94.90025
8,6/25/07,-30.61785,-94.73963
8,6/26/07,-30.77829,-94.75069
8,6/27/07,-30.56557,-94.83643
8,6/28/07,-30.37945,-94.76714
8,6/29/07,-30.20969,-94.59652
8,6/30/07,-29.95469,-94.46705
8,7/1/07,-29.77084,-94.25149
8,7/2/07,-29.54401,-94.11064
8,7/3/07,-29.21069,-94.07135
8,7/4/07,-28.92637,-94.18499
8,7/5/07,-28.62905,-94.27813
8,7/6/07,-28.3974,-94.31286
8,7/7/07,-28.0876,-94.29141
8,7/8/07,-27.8108,-94.3763
8,7/9/07,-27.57224,-94.51311
8,7/10/07,-27.32894,-94.5265
8,7/11/07,-27.06813,-94.49569
8,7/12/07,-26.72985,-94.51477
8,7/13/07,-26.4442,-94.50089
8,7/14/07,-26.25526,-94.48059
8,7/15/07,-25.99505,-94.41985
8,7/16/07,-25.74944,-94.45034
8,7/17/07,-25.63784,-94.39083
8,7/18/07,-25.63325,-94.3243
8,7/19/07,-25.39056,-94.37333
8,7/20/07,-25.02408,-94.50451
8,7/21/07,-24.61936,-94.54101
8,7/22/07,-24.22448,-94.5687
8,7/23/07,-24.06543,-94.78522
8,7/24/07,-23.96064,-94.89278
8,7/25/07,-23.75839,-94.94733
8,7/26/07,-23.51006,-94.97147
8,7/27/07,-23.35723,-94.97623
8,7/28/07,-23.15739,-95.02292
8,7/29/07,-22.88218,-95.19114
8,7/30/07,-22.53696,-95.12732
8,7/31/07,-22.233,-95.10965
8,8/1/07,-21.97084,-95.15482
8,8/2/07,-21.69601,-95.30025
8,8/3/07,-21.4853,-95.33457
8,8/4/07,-21.19176,-95.46293
8,8/5/07,-20.98213,-95.61972
8,8/6/07,-20.67872,-95.78548
8,8/7/07,-20.4498,-95.97663
8,8/8/07,-20.13864,-96.06462
8,8/9/07,-19.85704,-96.11022
8,8/10/07,-19.64001,-96.1313
8,8/11/07,-19.32051,-96.1468
8,8/12/07,-19.09539,-96.11421
8,8/13/07,-18.7987,-96.18228
8,8/14/07,-18.49807,-96.25536
8,8/15/07,-18.30718,-96.39156
8,8/16/07,-18.16821,-96.55178
8,8/17/07,-17.98036,-96.64347
8,8/18/07,-17.79979,-96.80304
8,8/19/07,-17.53212,-97.05414
8,8/20/07,-17.42883,-97.31556
8,8/21/07,-17.29348,-97.57003
8,8/22/07,-17.10404,-97.78218
8,8/23/07,-16.76007,-97.83304
8,8/24/07,-16.51151,-98.00545
8,8/25/07,-16.34011,-98.1882
8,8/26/07,-16.19024,-98.35173
8,8/27/07,-16.02645,-98.50227
8,8/28/07,-16.01567,-98.60745
8,8/29/07,-16.03432,-98.68049
8,8/30/07,-15.99114,-98.8983
8,8/31/07,-15.77136,-98.99663
8,9/1/07,-15.76172,-99.00844
8,9/2/07,-15.61627,-99.16185
8,9/3/07,-15.46247,-99.34461
8,9/4/07,-15.29867,-99.57004
8,9/5/07,-15.17093,-99.90165
8,9/6/07,-15.1176,-100.17928
8,9/7/07,-15.06912,-100.4554
8,9/8/07,-14.97906,-100.8126
8,9/9/07,-14.81526,-101.1456
8,9/10/07,-14.65778,-101.486
8,9/11/07,-14.51616,-101.7992
8,9/12/07,-14.41372,-102.0762
8,9/13/07,-14.22087,-102.2361
8,9/14/07,-14.1125,-102.4989
8,9/15/07,-13.92262,-102.6254
8,9/16/07,-13.70448,-102.8232
8,9/17/07,-13.47439,-103.1223
8,9/18/07,-13.28805,-103.4122
8,9/19/07,-13.22814,-103.5815
8,9/20/07,-13.19257,-103.8743
8,9/21/07,-13.13404,-104.2229
8,9/22/07,-13.09914,-104.5971
8,9/23/07,-13.09973,-104.9944
8,9/24/07,-13.05088,-105.3903
8,9/25/07,-12.85064,-105.5996
8,9/26/07,-12.60897,-105.8123
8,9/27/07,-12.42105,-106.1494
8,9/28/07,-12.24626,-106.3918
8,9/29/07,-12.02747,-106.5404
8,9/30/07,-11.91244,-106.699
8,10/1/07,-11.8139,-106.7445
8,10/2/07,-11.73674,-106.8552
8,10/3/07,-11.59961,-106.9872
8,10/4/07,-11.46259,-107.1493
8,10/5/07,-11.3232,-107.3987
8,10/6/07,-11.19218,-107.6651
8,10/7/07,-11.04657,-108.0139
8,10/8/07,-11.02151,-108.4741
8,10/9/07,-11.03792,-108.9743
8,10/10/07,-10.877,-109.3872
8,10/11/07,-10.71347,-109.7089
8,10/12/07,-10.68784,-110.017
8,10/13/07,-10.72417,-110.2928
8,10/14/07,-10.77552,-110.6383
8,10/15/07,-10.83145,-110.8992
8,10/16/07,-10.83563,-111.1293
8,10/17/07,-10.81617,-111.4049
8,10/18/07,-10.77195,-111.689
8,10/19/07,-10.76189,-111.9136
8,10/20/07,-10.81711,-112.0848
8,10/21/07,-10.90956,-112.2454
8,10/22/07,-11.02699,-112.4688
8,10/23/07,-11.03229,-112.5954
8,10/24/07,-11.06911,-112.7809
8,10/25/07,-11.2001,-112.8333
8,10/26/07,-11.22302,-112.9217
8,10/27/07,-11.28316,-113.069
8,10/28/07,-11.34162,-113.215
8,10/29/07,-11.40009,-113.3508
8,10/30/07,-11.45451,-113.4311
8,10/31/07,-11.52096,-113.5054
8,11/1/07,-11.56053,-113.5667
8,11/2/07,-11.57999,-113.613
8,11/3/07,-11.59338,-113.6521
8,11/4/07,-11.62328,-113.6827
8,11/5/07,-11.6708,-113.7105
8,11/6/07,-11.70784,-113.7448
8,11/7/07,-11.73144,-113.772
8,11/8/07,-11.71393,-113.8179
8,11/9/07,-11.70604,-113.8913
8,11/10/07,-11.7705,-113.9196
8,11/11/07,-11.84878,-113.9366
8,11/12/07,-11.90167,-113.9678
8,11/13/07,-11.94882,-114.0034
8,11/14/07,-11.98832,-114.0414
8,11/15/07,-12.02063,-114.0865
8,11/16/07,-12.04557,-114.1332
8,11/17/07,-12.06749,-114.1781
8,11/18/07,-12.07964,-114.2318
8,11/19/07,-12.09471,-114.2943
8,11/20/07,-12.09307,-114.3604
8,11/21/07,-12.09016,-114.4304
8,11/22/07,-12.08092,-114.4974
8,11/23/07,-12.06735,-114.5688
8,11/24/07,-12.04831,-114.6471
8,11/25/07,-12.03273,-114.7213
8,11/26/07,-12.01824,-114.8011
8,11/27/07,-12.01655,-114.8884
8,11/28/07,-12.01531,-114.9733
8,11/29/07,-12.02603,-115.0468
8,11/30/07,-12.0461,-115.103
8,12/1/07,-12.07663,-115.143
8,12/2/07,-12.11917,-115.1822
8,12/3/07,-12.16724,-115.2221
8,12/4/07,-12.21813,-115.2574
8,12/5/07,-12.28286,-115.286
8,12/6/07,-12.35301,-115.3231
8,12/7/07,-12.43404,-115.3547
8,12/8/07,-12.52164,-115.3939
8,12/9/07,-12.60138,-115.4354
8,12/10/07,-12.67351,-115.4939
8,12/11/07,-12.75267,-115.576
8,12/12/07,-12.83687,-115.6856
8,12/13/07,-12.92344,-115.8178
8,12/14/07,-13.02863,-115.9704
8,12/15/07,-13.13746,-116.0979
8,12/16/07,-13.29488,-116.1214
8,12/17/07,-13.47626,-116.089
8,12/18/07,-13.66789,-116.038
8,12/19/07,-13.87173,-116.0121
8,12/20/07,-14.10042,-116.0385
8,12/21/07,-14.35519,-116.1122
8,12/22/07,-14.62653,-116.1835
8,12/23/07,-14.90585,-116.2356
8,12/24/07,-15.19241,-116.2647
8,12/25/07,-15.47727,-116.2827
8,12/26/07,-15.74548,-116.3045
8,12/27/07,-16.0024,-116.3336
8,12/28/07,-16.25315,-116.3756
8,12/29/07,-16.49707,-116.4191
8,12/30/07,-16.73165,-116.477
8,12/31/07,-16.96379,-116.5318
8,1/1/08,-17.21166,-116.5752
8,1/2/08,-17.47291,-116.6103
8,1/3/08,-17.75003,-116.6417
8,1/4/08,-18.04351,-116.6493
8,1/5/08,-18.34371,-116.6283
8,1/6/08,-18.65475,-116.5699
8,1/7/08,-18.96271,-116.4749
8,1/8/08,-19.25667,-116.3605
8,1/9/08,-19.52856,-116.2535
8,1/10/08,-19.82047,-116.2087
8,1/11/08,-20.13114,-116.2378
8,1/12/08,-20.40721,-116.3143
8,1/13/08,-20.62929,-116.4559
8,1/14/08,-20.81897,-116.562
8,1/15/08,-20.9992,-116.6129
8,1/16/08,-21.17883,-116.5956
8,1/17/08,-21.33252,-116.5296
8,1/18/08,-21.46431,-116.4437
8,1/19/08,-21.53455,-116.3067
8,1/20/08,-21.6946,-116.2856
8,1/21/08,-21.89902,-116.4421
8,1/22/08,-22.13005,-116.6169
8,1/23/08,-22.3787,-116.6548
8,1/24/08,-22.69009,-116.5659
8,1/25/08,-23.0014,-116.4097
8,1/26/08,-23.30133,-116.2439
8,1/27/08,-23.58293,-116.0946
8,1/28/08,-23.91974,-116.0046
8,1/29/08,-24.34485,-115.9709
8,1/30/08,-24.70556,-115.7946
8,1/31/08,-25.02113,-115.7701
8,2/1/08,-25.24172,-115.6278
8,2/2/08,-25.49127,-115.4747
8,2/3/08,-25.82063,-115.3238
8,2/4/08,-26.0878,-115.1708
8,2/5/08,-26.38164,-115.0268
8,2/6/08,-26.6746,-114.9108
8,2/7/08,-26.95865,-114.8399
8,2/8/08,-27.15757,-114.7473
8,2/9/08,-27.28776,-114.6612
8,2/10/08,-27.37868,-114.6006
8,2/11/08,-27.52693,-114.5825
8,2/12/08,-27.65966,-114.5056
8,2/13/08,-27.84801,-114.4016
8,2/14/08,-28.01381,-114.3342
8,2/15/08,-28.21061,-114.1973
8,2/16/08,-28.4457,-113.9936
8,2/17/08,-28.70359,-113.7945
8,2/18/08,-28.98523,-113.6684
8,2/19/08,-29.39061,-113.5822
8,2/20/08,-29.76689,-113.4253
8,2/21/08,-30.0394,-113.3635
8,2/22/08,-30.34625,-113.1966
8,2/23/08,-30.58302,-113.0298
8,2/24/08,-30.75548,-112.8885
8,2/25/08,-30.97732,-112.7767
8,2/26/08,-31.21878,-112.6933
8,2/27/08,-31.43108,-112.5614
8,2/28/08,-31.64015,-112.5071
8,2/29/08,-31.87887,-112.501
8,3/1/08,-32.13836,-112.4915
8,3/2/08,-32.41513,-112.362
8,3/3/08,-32.71961,-112.2033
8,3/4/08,-33.02487,-111.9714
8,3/5/08,-33.3736,-111.6622
8,3/6/08,-33.73488,-111.3619
8,3/7/08,-34.05358,-111.1012
8,3/8/08,-34.34977,-110.8994
8,3/9/08,-34.61603,-110.7425
8,3/10/08,-34.8385,-110.6465
8,3/11/08,-35.08683,-110.5665
8,3/12/08,-35.2939,-110.3946
8,3/13/08,-35.45896,-110.0342
8,3/14/08,-35.63272,-109.8742
8,3/15/08,-35.77232,-109.8197
8,3/16/08,-35.88227,-109.7022
8,3/17/08,-35.86011,-109.5586
8,3/18/08,-35.70261,-109.3051
8,3/19/08,-35.63111,-109.0031
8,3/20/08,-35.48771,-108.8473
8,3/21/08,-35.26754,-108.5936
8,3/22/08,-35.14486,-108.2842
8,3/23/08,-35.08157,-108.0285
8,3/24/08,-35.07731,-107.7368
8,3/25/08,-35.08191,-107.3089
8,3/26/08,-35.10115,-106.8291
8,3/27/08,-35.12213,-106.4282
8,3/28/08,-34.97891,-106.116
8,3/29/08,-35.01733,-105.8044
8,3/30/08,-35.13376,-105.4551
8,3/31/08,-35.28291,-105.0998
8,4/1/08,-35.4456,-104.8414
8,4/2/08,-35.63274,-104.6738
8,4/3/08,-35.85494,-104.4899
8,4/4/08,-36.00471,-104.2756
8,4/5/08,-36.13305,-104.13
8,4/6/08,-36.19194,-104.0032
8,4/7/08,-36.2651,-103.7693
8,4/8/08,-36.29842,-103.4919
8,4/9/08,-36.19029,-103.1714
8,4/10/08,-35.96857,-103.0029
8,4/11/08,-35.69187,-102.9757
8,4/12/08,-35.44697,-102.9396
8,4/13/08,-35.25551,-102.8023
8,4/14/08,-35.06229,-102.6962
8,4/15/08,-34.86442,-102.5435
8,4/16/08,-34.71431,-102.3128
8,4/17/08,-34.56856,-102.0851
8,4/18/08,-34.43774,-101.9685
8,4/19/08,-34.41775,-101.7181
8,4/20/08,-34.36746,-101.4275
8,4/21/08,-34.34634,-101.338
8,4/22/08,-34.3101,-101.1911
8,4/23/08,-34.27583,-100.9228
8,4/24/08,-34.23881,-100.6243
8,4/25/08,-34.24933,-100.2958
8,4/26/08,-34.21723,-100.00231
8,4/27/08,-34.14185,-99.75251
8,4/28/08,-34.24864,-99.92319
8,4/29/08,-34.1421,-99.72188
8,4/30/08,-34.04687,-99.48959
8,5/1/08,-33.94475,-99.27724
8,5/2/08,-33.82984,-99.03981
8,5/3/08,-33.78934,-98.78666
8,5/4/08,-33.81396,-98.56613
8,5/5/08,-33.90983,-98.33027
8,5/6/08,-34.0645,-98.07823
8,5/7/08,-34.20085,-97.98769
8,5/8/08,-34.29838,-97.94627
8,5/9/08,-34.36231,-97.88046
8,5/10/08,-34.53273,-97.70152
8,5/11/08,-34.71433,-97.62399
8,5/12/08,-34.8656,-97.56869
8,5/13/08,-35.01968,-97.48257
8,5/14/08,-35.23878,-97.28664
8,5/15/08,-35.56055,-97.0215
8,5/16/08,-35.68969,-96.98226
8,5/17/08,-35.79976,-96.9634
8,5/18/08,-35.90274,-96.98275
8,5/19/08,-36.06268,-96.96854
8,5/20/08,-36.22959,-96.9288
8,5/21/08,-36.34241,-96.88339
8,5/22/08,-36.44297,-96.82717
8,5/23/08,-36.5228,-96.7642
8,5/24/08,-36.58976,-96.6909
8,5/25/08,-36.7451,-96.62245
8,5/26/08,-36.95043,-96.58571
8,5/27/08,-36.99425,-96.51917
8,5/28/08,-36.9911,-96.37161
8,5/29/08,-36.92154,-96.16673
8,5/30/08,-36.81673,-95.9225
8,5/31/08,-36.75814,-95.64592
8,6/1/08,-36.75694,-95.36254
8,6/2/08,-36.78664,-95.08354
8,6/3/08,-36.81462,-94.84132
