x,y,species_0 cloglog values
97.0,97.0,0.2894834
98.0,98.0,7.3668765E-5
99.0,99.0,0.3210423
100.0,100.0,2.1763728E-4
101.0,101.0,0.006820984
102.0,102.0,0.47640777
103.0,103.0,0.4086728
104.0,104.0,0.13736236
105.0,105.0,0.5714841
106.0,106.0,0.033722885
107.0,107.0,0.01512547
108.0,108.0,1.0936986E-4
109.0,109.0,0.680883
110.0,110.0,0.14547954
111.0,111.0,1.9992783E-6
112.0,112.0,0.2804795
113.0,113.0,0.018320324
114.0,114.0,0.62575644
115.0,115.0,6.5519824E-5
116.0,116.0,0.048302047
117.0,117.0,0.04543633
118.0,118.0,0.01178651
119.0,119.0,0.4945524
120.0,120.0,0.2756579
121.0,121.0,0.111989096
122.0,122.0,0.09689288
123.0,123.0,0.0066138306
124.0,124.0,0.7553166
125.0,125.0,3.3537052E-7
126.0,126.0,3.4576652E-4
127.0,127.0,4.292318E-5
128.0,128.0,0.5846627
129.0,129.0,0.0032843568
130.0,130.0,8.266999E-5
131.0,131.0,0.4954194
132.0,132.0,2.1677192E-4
133.0,133.0,0.5305813
134.0,134.0,0.37659246
135.0,135.0,0.9938528
136.0,136.0,0.0013638374
137.0,137.0,1.504871E-5
138.0,138.0,3.4648017E-6
139.0,139.0,0.093052596
140.0,140.0,0.6626596
141.0,141.0,1.5771213E-5
142.0,142.0,5.5698536E-7
143.0,143.0,3.846169E-5
144.0,144.0,2.9146197E-5
145.0,145.0,2.9208008E-5
146.0,146.0,0.1582819
147.0,147.0,6.5138356E-6
148.0,148.0,5.947868E-4
149.0,149.0,8.0669815E-6
150.0,150.0,4.192293E-4
151.0,151.0,1.3078965E-6
152.0,152.0,4.6061243E-5
153.0,153.0,7.541813E-6
154.0,154.0,2.8144935E-4
155.0,155.0,0.53538907
156.0,156.0,0.20281187
157.0,157.0,0.3375415
158.0,158.0,0.7920626
159.0,159.0,0.16697958
160.0,160.0,5.306472E-4
161.0,161.0,0.32857007
162.0,162.0,0.97383773
163.0,163.0,0.67639995
164.0,164.0,2.350097E-4
165.0,165.0,0.27941045
166.0,166.0,9.851427E-4
167.0,167.0,0.34488535
168.0,168.0,0.4861391
169.0,169.0,8.050821E-5
170.0,170.0,2.1355979E-4
171.0,171.0,0.042856973
172.0,172.0,0.07470902
173.0,173.0,0.89463276
174.0,174.0,0.0052268375
175.0,175.0,0.020221272
176.0,176.0,0.26557425
177.0,177.0,0.0018963587
178.0,178.0,0.044145953
179.0,179.0,2.1768433E-7
180.0,180.0,0.60177886
181.0,181.0,0.5990552
182.0,182.0,0.52048534
183.0,183.0,0.010876811
184.0,184.0,6.491163E-5
185.0,185.0,0.03586075
186.0,186.0,0.11034297
187.0,187.0,0.010947525
188.0,188.0,6.7741516E-5
189.0,189.0,0.16379233
190.0,190.0,0.0011261305
191.0,191.0,0.22879444
192.0,192.0,3.3102234E-4
193.0,193.0,0.39580536
194.0,194.0,0.010395757
195.0,195.0,0.59705967
196.0,196.0,0.1465672
197.0,197.0,0.001498093
198.0,198.0,4.1756695E-4
199.0,199.0,0.03891387
200.0,200.0,0.47485158
201.0,201.0,0.050765898
202.0,202.0,1.464021E-4
203.0,203.0,0.4392926
204.0,204.0,2.4107532E-4
205.0,205.0,1.4339833E-4
206.0,206.0,9.390587E-6
207.0,207.0,2.351565E-6
208.0,208.0,5.8777287E-6
209.0,209.0,0.04895986
210.0,210.0,0.02187341
211.0,211.0,0.40686026
212.0,212.0,0.5491702
213.0,213.0,2.632844E-4
214.0,214.0,0.08688489
215.0,215.0,0.93863326
216.0,216.0,2.605526E-7
217.0,217.0,0.50630647
218.0,218.0,0.13569658
219.0,219.0,0.51058614
220.0,220.0,0.06063636
221.0,221.0,0.052290443
222.0,222.0,7.448251E-8
223.0,223.0,0.567437
224.0,224.0,1.5209023E-6
225.0,225.0,0.004346071
226.0,226.0,0.064356856
227.0,227.0,0.046465695
228.0,228.0,0.8001222
229.0,229.0,9.177488E-5
230.0,230.0,0.44644532
231.0,231.0,0.041273624
232.0,232.0,0.09260506
233.0,233.0,9.458253E-6
234.0,234.0,0.15956317
235.0,235.0,0.09025021
236.0,236.0,0.49834612
237.0,237.0,0.04952204
238.0,238.0,0.32950124
239.0,239.0,0.022660693
240.0,240.0,0.3264256
241.0,241.0,1.8168446E-5
242.0,242.0,0.40743154
243.0,243.0,0.665711
244.0,244.0,0.33689734
245.0,245.0,0.7791728
246.0,246.0,7.458282E-5
247.0,247.0,0.6037182
248.0,248.0,1.4915294E-6
249.0,249.0,0.0012013415
250.0,250.0,0.014560388
251.0,251.0,0.3958921
252.0,252.0,0.015990905
253.0,253.0,4.5993426E-4
254.0,254.0,0.69989985
255.0,255.0,4.523086E-6
256.0,256.0,0.017669262
257.0,257.0,0.54894036
258.0,258.0,1.938824E-7
259.0,259.0,5.3426597E-6
260.0,260.0,0.249132
261.0,261.0,3.4922763E-4
262.0,262.0,0.4098601
263.0,263.0,0.071652904
264.0,264.0,0.023003235
265.0,265.0,0.18780097
266.0,266.0,1.6595813E-4
267.0,267.0,4.815949E-5
268.0,268.0,0.053692248
269.0,269.0,0.10222992
270.0,270.0,7.087215E-6
271.0,271.0,0.68462926
272.0,272.0,0.5447708
273.0,273.0,2.6997955E-6
274.0,274.0,0.5014036
275.0,275.0,0.31735083
276.0,276.0,0.012795464
277.0,277.0,0.27815804
278.0,278.0,0.23010188
279.0,279.0,0.5505871
280.0,280.0,0.015235699
281.0,281.0,0.7416192
282.0,282.0,0.001835442
283.0,283.0,0.5611241
284.0,284.0,0.0032367813
285.0,285.0,2.4820614E-5
286.0,286.0,0.5626801
287.0,287.0,7.058409E-5
288.0,288.0,9.898085E-6
289.0,289.0,0.8676942
290.0,290.0,1.1228136E-6
291.0,291.0,0.001132956
292.0,292.0,0.5935378
293.0,293.0,9.839423E-5
294.0,294.0,0.07774304
295.0,295.0,2.2467488E-4
296.0,296.0,0.03601161
297.0,297.0,3.1544E-4
298.0,298.0,8.664331E-6
299.0,299.0,0.010282249
300.0,300.0,1.3137764E-6
301.0,301.0,0.43738002
302.0,302.0,2.5729727E-4
303.0,303.0,0.1090928
304.0,304.0,1.4258588E-6
305.0,305.0,7.8408426E-4
306.0,306.0,0.5369377
307.0,307.0,0.12225674
308.0,308.0,0.5087591
309.0,309.0,0.24221984
310.0,310.0,0.069513775
311.0,311.0,0.00174338
312.0,312.0,0.001145707
313.0,313.0,0.27790174
314.0,314.0,0.58269584
315.0,315.0,0.77402043
316.0,316.0,1.3878141E-4
317.0,317.0,6.7126195E-5
318.0,318.0,4.985003E-5
319.0,319.0,0.014531284
320.0,320.0,1.2258231E-5
321.0,321.0,0.12686637
322.0,322.0,3.1634208E-4
323.0,323.0,0.087599
324.0,324.0,2.0986656E-6
325.0,325.0,5.8257392E-5
326.0,326.0,0.03096186
327.0,327.0,5.815743E-4
328.0,328.0,0.025848204
329.0,329.0,0.3835978
330.0,330.0,0.067130685
331.0,331.0,0.32166478
332.0,332.0,0.018965624
333.0,333.0,2.1045212E-6
334.0,334.0,1.7050028E-6
335.0,335.0,0.02172459
336.0,336.0,3.950578E-6
337.0,337.0,0.0041108523
338.0,338.0,0.91019416
339.0,339.0,7.1492966E-4
340.0,340.0,0.015726523
341.0,341.0,0.75409305
342.0,342.0,0.07178026
343.0,343.0,0.26699167
344.0,344.0,3.7568602E-6
345.0,345.0,0.04278979
346.0,346.0,0.8247695
347.0,347.0,0.05353276
348.0,348.0,0.011531914
349.0,349.0,1.0125947E-4
350.0,350.0,0.32286292
351.0,351.0,0.002067202
352.0,352.0,1.0551315E-7
353.0,353.0,0.0032212506
354.0,354.0,1.4413917E-4
355.0,355.0,0.3249599
356.0,356.0,0.278946
357.0,357.0,0.0584689
358.0,358.0,0.32196742
359.0,359.0,1.7574504E-7
360.0,360.0,1.6720416E-7
361.0,361.0,0.07450707
362.0,362.0,4.09074E-4
363.0,363.0,0.0066375504
364.0,364.0,1.8488291E-4
365.0,365.0,0.01678827
366.0,366.0,0.6048315
367.0,367.0,3.34934E-5
368.0,368.0,2.06902E-6
369.0,369.0,0.4147382
370.0,370.0,0.56956244
371.0,371.0,0.036679838
372.0,372.0,0.40315083
373.0,373.0,0.11929418
374.0,374.0,0.0017440048
375.0,375.0,0.2123576
376.0,376.0,6.69011E-5
377.0,377.0,1.586953E-4
378.0,378.0,5.550895E-5
379.0,379.0,0.11287993
380.0,380.0,0.05165409
381.0,381.0,0.00725043
382.0,382.0,4.1079857E-5
383.0,383.0,0.5268932
384.0,384.0,0.035974767
385.0,385.0,0.42081985
386.0,386.0,0.10907281
387.0,387.0,0.502515
388.0,388.0,0.01590441
389.0,389.0,1.263718E-5
390.0,390.0,0.021900464
391.0,391.0,0.7204407
392.0,392.0,2.0925265E-6
393.0,393.0,0.44142616
394.0,394.0,3.277781E-5
395.0,395.0,1.7860904E-5
396.0,396.0,0.011398876
397.0,397.0,0.34140527
398.0,398.0,0.3950459
399.0,399.0,0.29309073
400.0,400.0,1.3173121E-7
401.0,401.0,0.09979394
402.0,402.0,8.916341E-6
403.0,403.0,5.1360665E-4
404.0,404.0,0.10065556
405.0,405.0,0.0071086334
406.0,406.0,0.4839787
407.0,407.0,0.60111284
408.0,408.0,2.0484087E-7
409.0,409.0,3.789601E-4
410.0,410.0,2.7431923E-4
411.0,411.0,0.13747928
412.0,412.0,0.028198862
413.0,413.0,0.011147749
414.0,414.0,5.9483794E-4
415.0,415.0,3.010147E-5
416.0,416.0,0.047547527
417.0,417.0,4.9290143E-6
418.0,418.0,1.6737938E-6
419.0,419.0,0.76987696
420.0,420.0,0.12183837
421.0,421.0,0.1810721
422.0,422.0,0.7932469
423.0,423.0,0.52846867
424.0,424.0,0.4509077
425.0,425.0,3.982274E-5
426.0,426.0,0.11484534
427.0,427.0,8.965324E-5
428.0,428.0,0.26357126
429.0,429.0,0.17656769
430.0,430.0,0.0019200391
431.0,431.0,0.007212122
432.0,432.0,0.4701644
433.0,433.0,0.040497147
434.0,434.0,0.41827622
435.0,435.0,0.2620557
436.0,436.0,8.7293115E-4
437.0,437.0,0.029668754
438.0,438.0,4.2250226E-6
439.0,439.0,0.33384013
440.0,440.0,1.0146519E-4
441.0,441.0,0.27882424
442.0,442.0,0.10927903
443.0,443.0,0.8065817
444.0,444.0,0.7579022
445.0,445.0,0.010394681
446.0,446.0,0.3318848
447.0,447.0,3.3860658E-7
448.0,448.0,0.87362224
449.0,449.0,0.033678215
450.0,450.0,0.51514834
451.0,451.0,0.6938859
452.0,452.0,2.1126998E-6
453.0,453.0,2.7606748E-7
454.0,454.0,2.4547376E-4
455.0,455.0,0.5328285
456.0,456.0,2.3065999E-8
457.0,457.0,0.001369915
458.0,458.0,0.32611763
459.0,459.0,0.017811026
460.0,460.0,0.9248718
461.0,461.0,1.1691117E-5
462.0,462.0,0.19621147
463.0,463.0,2.4625688E-6
464.0,464.0,0.002197495
465.0,465.0,0.2443874
466.0,466.0,2.2422828E-6
467.0,467.0,0.47582707
468.0,468.0,0.10749111
469.0,469.0,1.7816134E-5
470.0,470.0,0.027369987
471.0,471.0,1.0117438E-6
472.0,472.0,1.0040908E-6
473.0,473.0,2.6574998E-8
474.0,474.0,0.099412456
475.0,475.0,0.39608607
476.0,476.0,0.0030636324
477.0,477.0,4.341328E-5
478.0,478.0,0.51190484
479.0,479.0,0.0035237556
480.0,480.0,0.0072971717
481.0,481.0,1.2521308E-5
482.0,482.0,2.492517E-4
483.0,483.0,0.69260544
484.0,484.0,4.1430906E-4
485.0,485.0,1.2323252E-4
486.0,486.0,3.710601E-4
487.0,487.0,4.042367E-4
488.0,488.0,0.5045934
489.0,489.0,0.011396048
490.0,490.0,0.009059841
491.0,491.0,5.8808265E-4
492.0,492.0,3.8021915E-6
493.0,493.0,0.079086356
494.0,494.0,3.2569496E-5
495.0,495.0,0.0048969532
496.0,496.0,0.0084402505
497.0,497.0,4.45266E-5
498.0,498.0,0.7777606
499.0,499.0,0.05458023
500.0,500.0,9.258338E-6
501.0,501.0,0.13974024
502.0,502.0,0.018613063
503.0,503.0,6.067533E-4
504.0,504.0,0.09949022
505.0,505.0,0.14941907
506.0,506.0,2.6020853E-4
507.0,507.0,0.32550544
508.0,508.0,0.070686884
509.0,509.0,8.245768E-5
510.0,510.0,2.3055363E-4
511.0,511.0,0.5323716
512.0,512.0,0.09327423
513.0,513.0,1.9745383E-4
514.0,514.0,0.011475799
515.0,515.0,6.2632957E-6
516.0,516.0,5.5881764E-4
517.0,517.0,0.101949275
518.0,518.0,0.014067328
519.0,519.0,0.1709383
520.0,520.0,0.012332547
521.0,521.0,0.13456413
522.0,522.0,3.2018597E-6
523.0,523.0,0.17834067
524.0,524.0,1.4387034E-6
525.0,525.0,0.13999167
526.0,526.0,0.3746078
527.0,527.0,0.25832793
528.0,528.0,0.0021544965
529.0,529.0,1.01604606E-7
530.0,530.0,4.2913427E-5
531.0,531.0,1.3734553E-6
532.0,532.0,0.44472188
533.0,533.0,3.8706977E-4
534.0,534.0,8.6903185E-7
535.0,535.0,0.31036496
536.0,536.0,0.0019462392
537.0,537.0,0.7616526
538.0,538.0,0.54883033
539.0,539.0,3.3540238E-4
540.0,540.0,3.9526363E-5
541.0,541.0,0.07372116
542.0,542.0,0.58169675
543.0,543.0,0.42690626
544.0,544.0,0.106633745
545.0,545.0,0.06612165
546.0,546.0,0.46927235
547.0,547.0,0.20539252
548.0,548.0,0.049406618
549.0,549.0,2.6160907E-7
550.0,550.0,0.53264576
551.0,551.0,0.056193795
552.0,552.0,2.9600528E-4
553.0,553.0,1.6828782E-5
554.0,554.0,0.1389781
555.0,555.0,1.1537593E-7
556.0,556.0,0.013467008
557.0,557.0,1.2500769E-5
558.0,558.0,0.4748535
559.0,559.0,0.0016370064
560.0,560.0,1.2856026E-6
561.0,561.0,0.31122035
562.0,562.0,0.10406454
563.0,563.0,0.001410429
564.0,564.0,4.1495357E-5
565.0,565.0,0.015931595
566.0,566.0,0.0012248699
567.0,567.0,0.4255064
568.0,568.0,0.029284663
569.0,569.0,0.84263283
570.0,570.0,0.17271169
571.0,571.0,0.1655562
572.0,572.0,0.15142332
573.0,573.0,0.01563984
574.0,574.0,3.4320908E-6
575.0,575.0,0.0013118088
576.0,576.0,0.2816291
577.0,577.0,4.8386886E-5
578.0,578.0,1.2128807E-5
579.0,579.0,4.0142044E-7
580.0,580.0,0.6349948
581.0,581.0,0.022174297
582.0,582.0,0.24550025
583.0,583.0,0.390314
584.0,584.0,0.07062917
585.0,585.0,8.667581E-7
586.0,586.0,0.4407557
587.0,587.0,0.52968276
588.0,588.0,0.17406549
589.0,589.0,0.006637159
590.0,590.0,0.15240368
591.0,591.0,0.022739738
592.0,592.0,0.5921698
593.0,593.0,0.62801415
594.0,594.0,2.6784222E-5
595.0,595.0,6.2859854E-6
596.0,596.0,0.068776794
597.0,597.0,0.5779612
598.0,598.0,1.5830234E-5
599.0,599.0,0.03954677
600.0,600.0,0.44493186
601.0,601.0,1.4654209E-5
602.0,602.0,1.0817771E-4
603.0,603.0,1.1120836E-5
604.0,604.0,0.2486417
605.0,605.0,0.49713135
606.0,606.0,0.005809785
607.0,607.0,0.00592572
608.0,608.0,1.6967902E-5
609.0,609.0,2.9619876E-4
610.0,610.0,0.5333569
611.0,611.0,5.195423E-6
612.0,612.0,9.432444E-7
613.0,613.0,4.351721E-5
614.0,614.0,0.5879259
615.0,615.0,0.47342488
616.0,616.0,0.04695612
617.0,617.0,0.50537556
618.0,618.0,6.9910707E-6
619.0,619.0,0.14859864
620.0,620.0,0.4858872
621.0,621.0,6.1607665E-7
622.0,622.0,0.014176979
623.0,623.0,0.1669036
624.0,624.0,0.0059441775
625.0,625.0,0.2024362
626.0,626.0,0.82612085
627.0,627.0,0.0029132941
628.0,628.0,0.553707
629.0,629.0,0.0855121
630.0,630.0,1.2445025E-4
631.0,631.0,0.042992137
632.0,632.0,0.7447216
633.0,633.0,0.30002922
634.0,634.0,0.17055658
635.0,635.0,0.04196536
636.0,636.0,0.6575311
637.0,637.0,0.0051344573
638.0,638.0,0.40500286
639.0,639.0,0.0012710768
640.0,640.0,0.13419732
641.0,641.0,1.7410435E-5
642.0,642.0,0.008991047
643.0,643.0,1.4985845E-4
644.0,644.0,0.45151934
645.0,645.0,0.028916841
646.0,646.0,0.013272643
647.0,647.0,0.5939493
648.0,648.0,7.6795305E-4
649.0,649.0,0.045523953
650.0,650.0,0.009959774
651.0,651.0,6.353014E-7
652.0,652.0,0.010509588
653.0,653.0,3.8095666E-5
654.0,654.0,0.5679384
655.0,655.0,0.19519052
656.0,656.0,0.5230667
657.0,657.0,7.394731E-6
658.0,658.0,0.5903267
659.0,659.0,0.016621316
660.0,660.0,1.9488085E-5
661.0,661.0,0.6086487
662.0,662.0,0.43200564
663.0,663.0,0.21366674
664.0,664.0,1.743456E-5
665.0,665.0,0.043417104
666.0,666.0,0.5110006
667.0,667.0,3.1079267E-7
668.0,668.0,9.4614514E-8
669.0,669.0,0.6444483
670.0,670.0,2.463323E-7
671.0,671.0,8.378368E-6
672.0,672.0,7.6158203E-6
673.0,673.0,0.51125246
674.0,674.0,5.878989E-4
675.0,675.0,1.2037161E-5
676.0,676.0,0.48322672
677.0,677.0,0.08404397
678.0,678.0,0.10936265
679.0,679.0,0.6228012
680.0,680.0,1.1635592E-5
681.0,681.0,4.309482E-4
682.0,682.0,0.17405465
683.0,683.0,1.4957585E-4
684.0,684.0,0.38026154
685.0,685.0,1.570744E-4
686.0,686.0,0.009805285
687.0,687.0,0.16708042
688.0,688.0,2.6147827E-4
689.0,689.0,0.01475863
690.0,690.0,0.48910683
691.0,691.0,0.024423229
692.0,692.0,3.4181177E-4
693.0,693.0,0.028727762
694.0,694.0,1.532388E-4
695.0,695.0,0.2906144
696.0,696.0,0.05912333
697.0,697.0,0.56405544
698.0,698.0,0.7611425
699.0,699.0,1.6980185E-6
700.0,700.0,0.5058739
701.0,701.0,0.013396909
702.0,702.0,0.45185786
703.0,703.0,0.01297632
704.0,704.0,1.5822707E-6
705.0,705.0,3.7203296E-5
706.0,706.0,0.21234685
707.0,707.0,0.56703836
708.0,708.0,0.5947574
709.0,709.0,0.12582694
710.0,710.0,0.19433127
711.0,711.0,0.1843818
712.0,712.0,0.0011669984
713.0,713.0,0.68618524
714.0,714.0,0.25445774
715.0,715.0,0.21571088
716.0,716.0,0.014132106
717.0,717.0,3.4941224E-6
718.0,718.0,5.825527E-5
719.0,719.0,0.6149659
720.0,720.0,0.10482471
721.0,721.0,1.2633898E-5
722.0,722.0,0.1942467
723.0,723.0,0.010456298
724.0,724.0,0.008403558
725.0,725.0,3.9183834E-7
726.0,726.0,0.7177726
727.0,727.0,4.719095E-7
728.0,728.0,2.3111903E-7
729.0,729.0,0.59195966
730.0,730.0,2.0563723E-4
731.0,731.0,0.021698484
732.0,732.0,5.972542E-5
733.0,733.0,0.13642374
734.0,734.0,0.05313811
735.0,735.0,0.013911974
736.0,736.0,8.797084E-6
737.0,737.0,0.018398
738.0,738.0,2.3398073E-8
739.0,739.0,8.307321E-5
740.0,740.0,0.9062957
741.0,741.0,1.8092695E-5
742.0,742.0,2.4927235E-7
743.0,743.0,5.2728073E-4
744.0,744.0,0.042154115
745.0,745.0,2.743111E-5
746.0,746.0,0.7181348
747.0,747.0,0.8310532
748.0,748.0,0.16481851
749.0,749.0,1.0303253E-4
750.0,750.0,3.6065388E-4
751.0,751.0,0.11727037
752.0,752.0,2.5863956E-6
753.0,753.0,0.4546259
754.0,754.0,0.13235728
755.0,755.0,0.056475095
756.0,756.0,0.7051167
757.0,757.0,0.63772285
758.0,758.0,9.707011E-5
759.0,759.0,0.6921404
760.0,760.0,1.06828025E-4
761.0,761.0,0.0499684
762.0,762.0,0.0022950713
763.0,763.0,0.05331805
764.0,764.0,1.3312398E-4
765.0,765.0,7.508095E-6
766.0,766.0,0.15587848
767.0,767.0,0.2694155
768.0,768.0,0.007962087
769.0,769.0,8.854253E-6
770.0,770.0,0.07776653
771.0,771.0,3.0332149E-5
772.0,772.0,0.95543474
773.0,773.0,0.16885984
774.0,774.0,2.6024132E-5
775.0,775.0,0.0019050403
776.0,776.0,0.47883192
777.0,777.0,0.004460389
778.0,778.0,0.07750603
779.0,779.0,0.07728988
780.0,780.0,0.023204062
781.0,781.0,0.7126294
782.0,782.0,0.47415474
783.0,783.0,0.45582005
784.0,784.0,2.8593457E-4
785.0,785.0,0.029576104
786.0,786.0,1.3481074E-6
787.0,787.0,2.9148443E-5
788.0,788.0,4.6230696E-7
789.0,789.0,2.7600952E-6
790.0,790.0,0.030931352
791.0,791.0,1.9749912E-5
792.0,792.0,0.015701037
793.0,793.0,3.680551E-4
794.0,794.0,6.808025E-7
795.0,795.0,2.425751E-4
796.0,796.0,1.1583136E-4
797.0,797.0,0.18142213
798.0,798.0,4.4935416E-5
799.0,799.0,0.24875905
800.0,800.0,1.29313E-4
801.0,801.0,3.811152E-5
802.0,802.0,5.610448E-4
803.0,803.0,6.393774E-5
804.0,804.0,7.253367E-4
805.0,805.0,0.082391225
806.0,806.0,1.3959043E-8
807.0,807.0,0.001064267
808.0,808.0,0.118579894
809.0,809.0,0.015867183
810.0,810.0,0.20835145
811.0,811.0,0.024073849
812.0,812.0,0.07764849
813.0,813.0,0.06867393
814.0,814.0,2.7702163E-5
815.0,815.0,3.9377068E-5
816.0,816.0,0.9757411
817.0,817.0,2.607473E-4
818.0,818.0,8.712353E-4
819.0,819.0,2.8396177E-4
820.0,820.0,0.001643663
821.0,821.0,7.3164676E-7
822.0,822.0,5.4099906E-4
823.0,823.0,0.067394234
824.0,824.0,2.0720254E-4
825.0,825.0,0.5560838
826.0,826.0,1.06003376E-4
827.0,827.0,0.15780671
828.0,828.0,0.2674805
829.0,829.0,0.46324715
830.0,830.0,0.02815381
831.0,831.0,0.0032081464
832.0,832.0,4.1759828E-5
833.0,833.0,3.1071086E-6
834.0,834.0,0.002148881
835.0,835.0,0.989606
836.0,836.0,4.900103E-4
837.0,837.0,2.2997272E-8
838.0,838.0,1.0224824E-5
839.0,839.0,0.7236682
840.0,840.0,0.013216734
841.0,841.0,7.5024036E-5
842.0,842.0,1.0021357E-4
843.0,843.0,2.9526925E-7
844.0,844.0,0.09213013
845.0,845.0,1.1478705E-4
846.0,846.0,1.1362841E-5
847.0,847.0,0.3111652
848.0,848.0,1.1358216E-4
849.0,849.0,2.1028918E-6
850.0,850.0,0.09606405
851.0,851.0,0.016061954
852.0,852.0,0.0286633
853.0,853.0,0.45709398
854.0,854.0,0.046554916
855.0,855.0,0.15290812
856.0,856.0,0.03590519
857.0,857.0,0.26218104
858.0,858.0,0.33000076
859.0,859.0,7.23996E-7
860.0,860.0,0.43087938
861.0,861.0,0.0024129471
862.0,862.0,0.091185614
863.0,863.0,0.260178
864.0,864.0,0.4819149
865.0,865.0,6.8306086E-8
866.0,866.0,0.11278231
867.0,867.0,0.0033026699
868.0,868.0,1.4994367E-6
869.0,869.0,0.21234266
870.0,870.0,6.104947E-5
871.0,871.0,0.34693107
872.0,872.0,9.632364E-6
873.0,873.0,6.150104E-4
874.0,874.0,0.013916218
875.0,875.0,0.45650268
876.0,876.0,8.064021E-7
877.0,877.0,5.238356E-5
878.0,878.0,0.40527928
879.0,879.0,0.16263881
880.0,880.0,0.19789673
881.0,881.0,0.082206056
882.0,882.0,0.9830845
883.0,883.0,0.34342548
884.0,884.0,0.0017641283
885.0,885.0,7.195731E-5
886.0,886.0,0.42729357
887.0,887.0,2.5297777E-4
888.0,888.0,0.02243317
889.0,889.0,1.20738005E-5
890.0,890.0,0.029986557
891.0,891.0,3.2002372E-8
892.0,892.0,0.4117643
893.0,893.0,0.0031977373
894.0,894.0,1.0931194E-5
895.0,895.0,0.49451965
896.0,896.0,0.35674015
897.0,897.0,1.6611474E-4
898.0,898.0,1.5470735E-6
899.0,899.0,0.06353465
900.0,900.0,0.0015435764
901.0,901.0,0.004515201
902.0,902.0,0.08031799
903.0,903.0,3.326733E-4
904.0,904.0,7.2335213E-4
905.0,905.0,0.026213136
906.0,906.0,0.25335932
907.0,907.0,0.56394756
908.0,908.0,1.4173379E-4
909.0,909.0,0.011736662
910.0,910.0,0.013203466
911.0,911.0,1.154517E-6
912.0,912.0,9.524494E-6
913.0,913.0,0.011869664
914.0,914.0,0.13403918
915.0,915.0,0.23184255
916.0,916.0,5.4747784E-6
917.0,917.0,0.31895646
918.0,918.0,2.7180565E-4
919.0,919.0,4.3643664E-7
920.0,920.0,1.1105014E-5
921.0,921.0,0.053194195
922.0,922.0,3.2352383E-4
923.0,923.0,0.01305954
924.0,924.0,0.07212945
925.0,925.0,0.037844557
926.0,926.0,0.2762793
927.0,927.0,0.35709357
928.0,928.0,6.035627E-4
929.0,929.0,0.032238107
930.0,930.0,0.32465374
931.0,931.0,1.7723156E-6
932.0,932.0,0.59031564
933.0,933.0,0.060729865
