X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
23.0,23.0,test,7.748375908260247E-4,82.62487782202348,0.872967761006498
26.0,26.0,test,5.2220550426216E-4,70.2517485103397,0.7510692669602242
34.0,34.0,test,0.0017968483593049504,93.66532187471766,0.9916444224864991
41.0,41.0,test,1.0226490675975252E-4,8.58423394491322,0.23839035763861594
44.0,44.0,test,8.610608729700007E-4,84.52445143148924,0.8990286312959845
57.0,57.0,test,4.750893339880234E-4,65.4370254375901,0.7177931570435201
58.0,58.0,test,1.0605550263473516E-4,8.986696237424999,0.2460393566730984
65.0,65.0,test,1.816383676656165E-4,16.1600463570376,0.3834924178618595
66.0,66.0,test,0.0011167516990949573,88.17700437735641,0.9488911275736399
70.0,70.0,test,0.0010018488605750314,87.05393821601709,0.9305968133434812
71.0,71.0,test,6.506122745050107E-4,78.19751164020846,0.8231608794486389
72.0,72.0,test,8.006534930575754E-4,83.50012729365424,0.8814072019441002
76.0,76.0,test,3.1351925325724786E-4,37.62014214860947,0.5660691797892797
91.0,91.0,test,1.3492200190066714E-4,11.761422275118148,0.3018237398102841
