x,y,species_3 cloglog values
109.0,109.0,0.6299268
110.0,110.0,0.061034024
111.0,111.0,1.8283678E-6
112.0,112.0,0.22706386
113.0,113.0,0.025941275
114.0,114.0,0.67245275
115.0,115.0,1.0788003E-4
116.0,116.0,0.021435613
117.0,117.0,0.0372379
118.0,118.0,0.013936592
119.0,119.0,0.50239927
120.0,120.0,0.29970577
121.0,121.0,0.124934636
122.0,122.0,0.08346828
123.0,123.0,0.0033805426
124.0,124.0,0.70817935
125.0,125.0,1.0434584E-6
126.0,126.0,7.1427564E-4
127.0,127.0,1.3595585E-5
128.0,128.0,0.5831751
129.0,129.0,0.0017528662
130.0,130.0,2.1331503E-4
131.0,131.0,0.38143012
132.0,132.0,7.5658975E-4
133.0,133.0,0.559487
134.0,134.0,0.29690146
135.0,135.0,0.99783015
136.0,136.0,0.0038267816
137.0,137.0,3.6886395E-5
138.0,138.0,3.9431206E-6
139.0,139.0,0.1601659
140.0,140.0,0.48385847
141.0,141.0,5.613695E-5
142.0,142.0,4.0188004E-7
143.0,143.0,2.3914741E-5
144.0,144.0,1.8188317E-5
145.0,145.0,2.6517067E-5
146.0,146.0,0.016618868
147.0,147.0,1.4767561E-5
148.0,148.0,3.9071974E-4
149.0,149.0,7.946491E-6
150.0,150.0,6.5913005E-4
151.0,151.0,6.6804605E-6
152.0,152.0,1.0653924E-4
153.0,153.0,1.41965265E-5
154.0,154.0,4.7812695E-4
155.0,155.0,0.5836943
156.0,156.0,0.08099115
157.0,157.0,0.28814885
158.0,158.0,0.7026831
159.0,159.0,0.10941831
160.0,160.0,0.0015670412
161.0,161.0,0.3132064
162.0,162.0,0.9795498
163.0,163.0,0.61818486
164.0,164.0,3.9496017E-4
165.0,165.0,0.23888047
166.0,166.0,4.8351847E-4
167.0,167.0,0.20273387
168.0,168.0,0.46748933
169.0,169.0,1.9650137E-5
170.0,170.0,1.1098434E-4
171.0,171.0,0.024492193
172.0,172.0,0.07960278
173.0,173.0,0.8514751
174.0,174.0,0.005801371
175.0,175.0,0.017346736
176.0,176.0,0.24029028
177.0,177.0,8.3806686E-4
178.0,178.0,0.008726179
179.0,179.0,3.1363535E-7
180.0,180.0,0.70302343
181.0,181.0,0.57694715
182.0,182.0,0.57765883
183.0,183.0,0.0021265605
184.0,184.0,6.9775444E-5
185.0,185.0,0.016339002
186.0,186.0,0.091090016
187.0,187.0,0.004453284
188.0,188.0,2.2171516E-4
189.0,189.0,0.12193193
190.0,190.0,6.543255E-4
191.0,191.0,0.17175001
192.0,192.0,8.046851E-4
193.0,193.0,0.54294926
194.0,194.0,0.0096309725
195.0,195.0,0.5107384
196.0,196.0,0.094614066
197.0,197.0,4.07239E-4
198.0,198.0,4.690708E-5
199.0,199.0,0.018410476
200.0,200.0,0.44195
201.0,201.0,0.056610115
202.0,202.0,8.833026E-4
203.0,203.0,0.32470182
204.0,204.0,7.174223E-5
205.0,205.0,4.5294026E-4
206.0,206.0,4.1253993E-6
207.0,207.0,6.588324E-6
208.0,208.0,5.0504664E-6
209.0,209.0,0.025454689
210.0,210.0,0.019995749
211.0,211.0,0.55279464
212.0,212.0,0.6321008
213.0,213.0,4.99264E-4
214.0,214.0,0.067142494
215.0,215.0,0.86690146
216.0,216.0,3.7017466E-7
217.0,217.0,0.4841102
218.0,218.0,0.096731246
219.0,219.0,0.50895196
220.0,220.0,0.023083586
221.0,221.0,0.04233458
222.0,222.0,3.3175778E-7
223.0,223.0,0.26695547
224.0,224.0,1.4022937E-6
225.0,225.0,0.0021418473
226.0,226.0,0.06223004
227.0,227.0,0.03589538
228.0,228.0,0.79666376
229.0,229.0,1.4113311E-5
230.0,230.0,0.5711328
231.0,231.0,0.029487867
232.0,232.0,0.07016705
233.0,233.0,2.5318823E-5
234.0,234.0,0.17467058
235.0,235.0,0.047434434
236.0,236.0,0.52520984
237.0,237.0,0.034653742
238.0,238.0,0.17949376
239.0,239.0,0.014005536
240.0,240.0,0.36589587
241.0,241.0,4.9976666E-6
242.0,242.0,0.3497115
243.0,243.0,0.5841239
244.0,244.0,0.30852708
245.0,245.0,0.66987944
246.0,246.0,1.573213E-4
247.0,247.0,0.5174735
248.0,248.0,4.5888473E-6
249.0,249.0,0.0015880712
250.0,250.0,0.02140981
251.0,251.0,0.3424687
252.0,252.0,0.002842974
253.0,253.0,2.3919178E-4
254.0,254.0,0.6546745
255.0,255.0,1.1544462E-5
256.0,256.0,0.0132659245
257.0,257.0,0.52342725
258.0,258.0,5.488907E-7
259.0,259.0,2.1344682E-5
260.0,260.0,0.31294578
261.0,261.0,3.4768373E-4
262.0,262.0,0.28307435
263.0,263.0,0.048122864
264.0,264.0,0.024035119
265.0,265.0,0.14778614
266.0,266.0,2.443206E-4
267.0,267.0,3.1572508E-4
268.0,268.0,0.037156496
269.0,269.0,0.120914966
270.0,270.0,1.9497997E-5
271.0,271.0,0.7868945
272.0,272.0,0.5414615
273.0,273.0,2.2509012E-6
274.0,274.0,0.4671504
275.0,275.0,0.34822202
276.0,276.0,0.0038464041
277.0,277.0,0.3309323
278.0,278.0,0.11035351
279.0,279.0,0.5549014
280.0,280.0,0.0037159768
281.0,281.0,0.7784504
282.0,282.0,9.671613E-4
283.0,283.0,0.544121
284.0,284.0,0.0054873563
285.0,285.0,4.2974876E-5
286.0,286.0,0.59676206
287.0,287.0,2.1839775E-4
288.0,288.0,3.4244917E-5
289.0,289.0,0.870138
290.0,290.0,4.6626365E-6
291.0,291.0,3.4258782E-4
292.0,292.0,0.5104012
293.0,293.0,3.298806E-5
294.0,294.0,0.040836986
295.0,295.0,4.0980012E-5
296.0,296.0,0.015229316
297.0,297.0,6.8952027E-4
298.0,298.0,3.44613E-6
299.0,299.0,0.015421168
300.0,300.0,2.4403125E-6
301.0,301.0,0.45305467
302.0,302.0,8.6788416E-5
303.0,303.0,0.09931909
304.0,304.0,9.789264E-7
305.0,305.0,0.001089081
306.0,306.0,0.34575534
307.0,307.0,0.092517495
308.0,308.0,0.5244977
309.0,309.0,0.2679593
310.0,310.0,0.04543925
311.0,311.0,0.0013776842
312.0,312.0,2.174279E-4
313.0,313.0,0.13847083
314.0,314.0,0.42491242
315.0,315.0,0.6683404
316.0,316.0,6.5361804E-5
317.0,317.0,9.432895E-5
318.0,318.0,1.2111839E-4
319.0,319.0,0.011659993
320.0,320.0,1.880984E-5
321.0,321.0,0.115952775
322.0,322.0,0.0011243692
323.0,323.0,0.075695075
324.0,324.0,1.877033E-6
325.0,325.0,3.213853E-5
326.0,326.0,0.028971775
327.0,327.0,7.4597006E-4
328.0,328.0,0.025118174
329.0,329.0,0.5276893
330.0,330.0,0.04651972
331.0,331.0,0.30095208
332.0,332.0,0.013853094
333.0,333.0,8.6680006E-7
334.0,334.0,2.6577695E-6
335.0,335.0,0.01872734
336.0,336.0,9.40863E-6
337.0,337.0,0.0011159583
338.0,338.0,0.8030584
339.0,339.0,8.5448613E-4
340.0,340.0,0.014706604
341.0,341.0,0.70518917
342.0,342.0,0.03570471
343.0,343.0,0.23028024
344.0,344.0,6.151145E-6
345.0,345.0,0.020628517
346.0,346.0,0.7482928
347.0,347.0,0.040934782
348.0,348.0,0.0033452592
349.0,349.0,2.2923521E-5
350.0,350.0,0.4023671
351.0,351.0,9.531922E-4
352.0,352.0,5.3591936E-7
353.0,353.0,0.0011688933
354.0,354.0,2.1529908E-4
355.0,355.0,0.38346988
356.0,356.0,0.22612527
357.0,357.0,0.034362625
358.0,358.0,0.44431654
359.0,359.0,3.6263688E-7
360.0,360.0,1.6922775E-7
361.0,361.0,0.068188794
362.0,362.0,1.3749943E-4
363.0,363.0,0.0020436833
364.0,364.0,7.045093E-5
365.0,365.0,0.016172653
366.0,366.0,0.50808424
367.0,367.0,5.7097955E-6
368.0,368.0,1.9817724E-6
369.0,369.0,0.38755634
370.0,370.0,0.41427094
371.0,371.0,0.034535304
372.0,372.0,0.4224874
373.0,373.0,0.14322412
374.0,374.0,6.04031E-4
375.0,375.0,0.10592957
376.0,376.0,1.6064466E-4
377.0,377.0,7.368064E-4
378.0,378.0,1.3122886E-5
379.0,379.0,0.08754144
380.0,380.0,0.047770932
381.0,381.0,5.327307E-4
382.0,382.0,7.5834076E-5
383.0,383.0,0.44530633
384.0,384.0,0.01892349
385.0,385.0,0.52119523
386.0,386.0,0.07552318
387.0,387.0,0.4792813
388.0,388.0,0.004492607
389.0,389.0,1.8266019E-5
390.0,390.0,0.014829564
391.0,391.0,0.61146134
392.0,392.0,9.657008E-7
393.0,393.0,0.35918406
394.0,394.0,5.2615043E-5
395.0,395.0,3.489102E-5
396.0,396.0,0.014415444
397.0,397.0,0.27804816
398.0,398.0,0.53995675
399.0,399.0,0.3395612
400.0,400.0,1.2202963E-7
401.0,401.0,0.079472475
402.0,402.0,2.1938751E-5
403.0,403.0,1.5698625E-4
404.0,404.0,0.06247596
405.0,405.0,0.0028434251
406.0,406.0,0.92538124
407.0,407.0,0.5695703
408.0,408.0,8.445672E-7
409.0,409.0,3.7545708E-4
410.0,410.0,4.92752E-4
411.0,411.0,0.15538289
412.0,412.0,0.018601963
413.0,413.0,0.006544099
414.0,414.0,7.9410133E-4
415.0,415.0,5.1401486E-5
416.0,416.0,0.061044488
417.0,417.0,1.7611728E-5
418.0,418.0,2.4526737E-6
419.0,419.0,0.7565109
420.0,420.0,0.05844455
421.0,421.0,0.12780967
422.0,422.0,0.601928
423.0,423.0,0.49214718
424.0,424.0,0.4179099
425.0,425.0,6.17653E-5
426.0,426.0,0.09636146
427.0,427.0,2.1565349E-5
428.0,428.0,0.23272543
429.0,429.0,0.12526639
430.0,430.0,5.020013E-4
431.0,431.0,0.0026404916
432.0,432.0,0.5408117
433.0,433.0,0.14174323
434.0,434.0,0.3237139
435.0,435.0,0.13873167
436.0,436.0,0.0011736633
437.0,437.0,0.013550006
438.0,438.0,1.0767782E-5
439.0,439.0,0.3021591
440.0,440.0,4.744714E-5
441.0,441.0,0.23508596
442.0,442.0,0.09327053
443.0,443.0,0.7493031
444.0,444.0,0.6574124
445.0,445.0,0.007757471
446.0,446.0,0.31011137
447.0,447.0,5.473862E-7
448.0,448.0,0.74538636
449.0,449.0,0.03218715
450.0,450.0,0.45726293
451.0,451.0,0.55523026
452.0,452.0,2.6355478E-6
453.0,453.0,7.046547E-7
454.0,454.0,6.926726E-5
455.0,455.0,0.41925654
456.0,456.0,6.249452E-8
457.0,457.0,0.0018047473
458.0,458.0,0.40254354
459.0,459.0,0.010136286
460.0,460.0,0.9045417
461.0,461.0,7.617077E-5
462.0,462.0,0.12233538
463.0,463.0,4.2164247E-6
464.0,464.0,8.104576E-4
465.0,465.0,0.17646563
466.0,466.0,2.8679558E-6
467.0,467.0,0.3481819
468.0,468.0,0.053045038
469.0,469.0,6.3681714E-6
470.0,470.0,0.013227228
471.0,471.0,3.5578053E-6
472.0,472.0,5.2415403E-6
473.0,473.0,9.639228E-8
474.0,474.0,0.33282864
475.0,475.0,0.5035067
476.0,476.0,0.0018080007
477.0,477.0,8.109197E-6
478.0,478.0,0.56207734
479.0,479.0,0.0024385669
480.0,480.0,0.0062403684
481.0,481.0,2.3893942E-6
482.0,482.0,3.6055894E-4
483.0,483.0,0.60966647
484.0,484.0,1.6337782E-4
485.0,485.0,4.5030163E-5
486.0,486.0,1.0375461E-4
487.0,487.0,3.5193976E-4
488.0,488.0,0.47124922
489.0,489.0,0.0076633478
490.0,490.0,0.0030423212
491.0,491.0,2.3021878E-4
492.0,492.0,6.26093E-6
493.0,493.0,0.064933844
494.0,494.0,7.400815E-5
495.0,495.0,0.0010768151
496.0,496.0,0.0016884689
497.0,497.0,7.025151E-5
498.0,498.0,0.8127392
499.0,499.0,0.028538525
500.0,500.0,1.7888491E-5
501.0,501.0,0.10036335
502.0,502.0,0.016939582
503.0,503.0,2.6221882E-4
504.0,504.0,0.07531568
505.0,505.0,0.13164812
506.0,506.0,4.6206653E-4
507.0,507.0,0.28129667
508.0,508.0,0.059544217
509.0,509.0,9.379358E-6
510.0,510.0,2.947809E-4
511.0,511.0,0.41058734
512.0,512.0,0.06737605
513.0,513.0,3.265373E-4
514.0,514.0,8.3734986E-4
515.0,515.0,2.6125372E-6
516.0,516.0,0.0011290056
517.0,517.0,0.062488027
518.0,518.0,0.010262152
519.0,519.0,0.16819929
520.0,520.0,5.335165E-4
521.0,521.0,0.11591934
522.0,522.0,1.2785191E-5
523.0,523.0,0.19470172
524.0,524.0,5.3166896E-6
525.0,525.0,0.0923015
526.0,526.0,0.32748395
527.0,527.0,0.32403958
528.0,528.0,4.4198788E-4
529.0,529.0,5.4331116E-7
530.0,530.0,7.547567E-5
531.0,531.0,9.1457173E-7
532.0,532.0,0.39183086
533.0,533.0,7.4297993E-4
534.0,534.0,1.1583852E-6
535.0,535.0,0.30612755
536.0,536.0,0.004161926
537.0,537.0,0.71418595
538.0,538.0,0.60114944
539.0,539.0,4.5342557E-4
540.0,540.0,1.1121028E-5
541.0,541.0,0.06386246
542.0,542.0,0.572043
543.0,543.0,0.4668538
544.0,544.0,0.08548983
545.0,545.0,0.01972621
546.0,546.0,0.478004
547.0,547.0,0.16053373
548.0,548.0,0.039569452
549.0,549.0,1.0700209E-6
550.0,550.0,0.49338612
551.0,551.0,0.041303944
552.0,552.0,6.3541986E-5
553.0,553.0,5.1740635E-6
554.0,554.0,0.08228935
555.0,555.0,5.561022E-7
556.0,556.0,0.0022299886
557.0,557.0,3.2579937E-5
558.0,558.0,0.47824705
559.0,559.0,6.747731E-4
560.0,560.0,6.7590663E-6
561.0,561.0,0.2688826
562.0,562.0,0.081836745
563.0,563.0,9.6829643E-4
564.0,564.0,6.959528E-6
565.0,565.0,0.0064679193
566.0,566.0,0.0010034617
567.0,567.0,0.5844055
568.0,568.0,0.037361607
569.0,569.0,0.9139027
570.0,570.0,0.31049052
571.0,571.0,0.22228517
572.0,572.0,0.14781743
573.0,573.0,0.0028793868
574.0,574.0,3.5449577E-6
575.0,575.0,4.888861E-4
576.0,576.0,0.21366385
577.0,577.0,2.1753975E-5
578.0,578.0,1.7392063E-5
579.0,579.0,7.580308E-7
580.0,580.0,0.5414327
581.0,581.0,0.026576336
582.0,582.0,0.32535616
583.0,583.0,0.5510249
584.0,584.0,0.039557885
585.0,585.0,1.8685558E-6
586.0,586.0,0.37854707
587.0,587.0,0.4411439
588.0,588.0,0.15276128
589.0,589.0,0.002113589
590.0,590.0,0.108271606
591.0,591.0,0.023097448
592.0,592.0,0.5697986
593.0,593.0,0.5851808
594.0,594.0,1.5337879E-5
595.0,595.0,1.4285137E-6
596.0,596.0,0.030570885
597.0,597.0,0.544496
598.0,598.0,4.2832067E-5
599.0,599.0,0.03179026
600.0,600.0,0.49175623
601.0,601.0,6.708626E-5
602.0,602.0,5.289015E-4
603.0,603.0,2.7522692E-5
604.0,604.0,0.2126069
605.0,605.0,0.4889559
606.0,606.0,0.0020687503
607.0,607.0,0.0030577416
608.0,608.0,6.1415885E-5
609.0,609.0,9.0221345E-4
610.0,610.0,0.45698708
611.0,611.0,1.6481128E-5
612.0,612.0,3.3846884E-6
613.0,613.0,1.6487102E-4
614.0,614.0,0.47128016
615.0,615.0,0.46132123
616.0,616.0,0.10553515
617.0,617.0,0.43551072
618.0,618.0,7.402543E-6
619.0,619.0,0.06267481
620.0,620.0,0.58292633
621.0,621.0,2.145964E-6
622.0,622.0,0.012722672
623.0,623.0,0.13249846
624.0,624.0,0.0069372808
625.0,625.0,0.19103496
626.0,626.0,0.8847604
627.0,627.0,0.0022995013
628.0,628.0,0.51415527
629.0,629.0,0.1296826
630.0,630.0,3.7205078E-5
631.0,631.0,0.041646164
632.0,632.0,0.70834595
633.0,633.0,0.34830195
634.0,634.0,0.27011654
635.0,635.0,0.01158555
636.0,636.0,0.6899565
637.0,637.0,0.0012104767
638.0,638.0,0.33383992
639.0,639.0,0.0010377824
640.0,640.0,0.09012497
641.0,641.0,3.831542E-5
642.0,642.0,0.008639194
643.0,643.0,4.7832564E-4
644.0,644.0,0.46798632
645.0,645.0,0.019911567
646.0,646.0,0.013481305
647.0,647.0,0.43478873
648.0,648.0,8.2914706E-4
649.0,649.0,0.034692746
650.0,650.0,0.012431092
651.0,651.0,2.8658092E-6
652.0,652.0,0.006061082
653.0,653.0,9.452449E-5
654.0,654.0,0.5017233
655.0,655.0,0.26228252
656.0,656.0,0.49805528
657.0,657.0,1.2175406E-5
658.0,658.0,0.69754547
659.0,659.0,0.004324514
660.0,660.0,4.689947E-6
661.0,661.0,0.68504256
662.0,662.0,0.56061774
663.0,663.0,0.24393016
664.0,664.0,3.545156E-5
665.0,665.0,0.05271837
666.0,666.0,0.4873357
667.0,667.0,3.4211007E-7
668.0,668.0,3.333401E-7
669.0,669.0,0.62216973
670.0,670.0,1.291812E-6
671.0,671.0,8.479061E-6
672.0,672.0,3.7778814E-6
673.0,673.0,0.71374774
674.0,674.0,1.5148413E-4
675.0,675.0,1.5578432E-6
676.0,676.0,0.3649028
677.0,677.0,0.053193808
678.0,678.0,0.086744875
679.0,679.0,0.5337253
680.0,680.0,8.416631E-6
681.0,681.0,3.4308786E-4
682.0,682.0,0.10694728
683.0,683.0,1.322416E-5
684.0,684.0,0.42137346
685.0,685.0,6.3193824E-5
686.0,686.0,0.0067273765
687.0,687.0,0.1338105
688.0,688.0,8.7450855E-5
689.0,689.0,0.008347637
690.0,690.0,0.47200498
691.0,691.0,0.019342216
692.0,692.0,1.7217056E-4
693.0,693.0,0.007403287
694.0,694.0,1.7346565E-5
695.0,695.0,0.28181204
696.0,696.0,0.047943644
697.0,697.0,0.61520433
698.0,698.0,0.7667206
699.0,699.0,4.9969117E-6
700.0,700.0,0.46374547
701.0,701.0,0.0067546526
702.0,702.0,0.43233112
703.0,703.0,0.009192177
704.0,704.0,3.3094059E-6
705.0,705.0,2.4843737E-4
706.0,706.0,0.25306427
707.0,707.0,0.70481384
708.0,708.0,0.5224413
709.0,709.0,0.09575211
710.0,710.0,0.16996355
711.0,711.0,0.13401301
712.0,712.0,9.512509E-4
713.0,713.0,0.64985156
714.0,714.0,0.19886176
715.0,715.0,0.21568011
716.0,716.0,0.012757966
717.0,717.0,5.8034507E-6
718.0,718.0,1.4056386E-4
719.0,719.0,0.51886696
720.0,720.0,0.094358645
721.0,721.0,8.589042E-6
722.0,722.0,0.3698932
723.0,723.0,0.0074636457
724.0,724.0,0.006694136
725.0,725.0,8.6564455E-8
726.0,726.0,0.6116529
727.0,727.0,1.3379633E-6
728.0,728.0,3.6613707E-7
729.0,729.0,0.49657997
730.0,730.0,3.859322E-4
731.0,731.0,0.093784586
732.0,732.0,1.4383958E-4
733.0,733.0,0.17533131
734.0,734.0,0.03311386
735.0,735.0,0.012351776
736.0,736.0,5.7147577E-6
737.0,737.0,0.01746863
738.0,738.0,1.1106655E-7
739.0,739.0,7.9331025E-5
740.0,740.0,0.94801444
741.0,741.0,5.2882664E-5
742.0,742.0,7.398427E-8
743.0,743.0,2.3310969E-4
744.0,744.0,0.05446673
745.0,745.0,2.4715024E-5
746.0,746.0,0.59537405
747.0,747.0,0.74716276
748.0,748.0,0.122752994
749.0,749.0,2.5950781E-5
750.0,750.0,9.782331E-5
751.0,751.0,0.09818865
752.0,752.0,5.14929E-6
753.0,753.0,0.42464018
754.0,754.0,0.17138375
755.0,755.0,0.037891615
756.0,756.0,0.6169919
757.0,757.0,0.5487388
758.0,758.0,7.767485E-5
759.0,759.0,0.7077713
760.0,760.0,2.4884908E-5
761.0,761.0,0.023441022
762.0,762.0,5.2211364E-4
763.0,763.0,0.04351809
764.0,764.0,2.6271575E-5
765.0,765.0,1.9587731E-5
766.0,766.0,0.040372018
767.0,767.0,0.2329992
768.0,768.0,0.0190083
769.0,769.0,1.5960171E-6
770.0,770.0,0.05365126
771.0,771.0,1.6981906E-4
772.0,772.0,0.972398
773.0,773.0,0.13610078
774.0,774.0,2.8010478E-5
775.0,775.0,0.0010553378
776.0,776.0,0.4844052
777.0,777.0,0.002034208
778.0,778.0,0.06425422
779.0,779.0,0.04091374
780.0,780.0,0.008788585
781.0,781.0,0.725594
782.0,782.0,0.36328697
783.0,783.0,0.45177868
784.0,784.0,5.7977817E-5
785.0,785.0,0.008836276
786.0,786.0,3.7830746E-6
787.0,787.0,8.713028E-5
788.0,788.0,1.2695439E-6
789.0,789.0,2.493087E-6
790.0,790.0,0.027823387
791.0,791.0,8.38117E-5
792.0,792.0,0.0067478195
793.0,793.0,1.5512275E-4
794.0,794.0,4.2395072E-7
795.0,795.0,5.9976766E-4
796.0,796.0,1.2222398E-4
797.0,797.0,0.13699058
798.0,798.0,1.7219284E-4
799.0,799.0,0.21341962
800.0,800.0,3.3653447E-5
801.0,801.0,8.119021E-5
802.0,802.0,1.8659155E-4
803.0,803.0,6.1632185E-5
804.0,804.0,6.8062654E-4
805.0,805.0,0.10590427
806.0,806.0,6.02808E-8
807.0,807.0,0.0010116044
808.0,808.0,0.14484295
809.0,809.0,0.013474741
810.0,810.0,0.18610619
811.0,811.0,0.009651592
812.0,812.0,0.06275204
813.0,813.0,0.054182537
814.0,814.0,6.380169E-5
815.0,815.0,2.5709747E-5
816.0,816.0,0.94922966
817.0,817.0,1.8615753E-4
818.0,818.0,2.2480899E-4
819.0,819.0,8.964257E-4
820.0,820.0,0.0012198931
821.0,821.0,2.6633804E-6
822.0,822.0,1.0067814E-4
823.0,823.0,0.055017475
824.0,824.0,0.0010498678
825.0,825.0,0.45975915
826.0,826.0,3.406817E-4
827.0,827.0,0.09515107
828.0,828.0,0.35784397
829.0,829.0,0.4222779
830.0,830.0,0.02850704
831.0,831.0,0.0013327238
832.0,832.0,1.2423449E-4
833.0,833.0,1.6060485E-5
834.0,834.0,0.0025489833
835.0,835.0,0.96295446
836.0,836.0,0.0021068002
837.0,837.0,5.3691064E-8
838.0,838.0,4.4768244E-6
839.0,839.0,0.6832509
840.0,840.0,0.01362006
841.0,841.0,7.287352E-5
842.0,842.0,1.8041843E-5
843.0,843.0,6.389618E-6
844.0,844.0,0.07330559
845.0,845.0,1.1089339E-4
846.0,846.0,6.942116E-6
847.0,847.0,0.26758385
848.0,848.0,3.18342E-5
849.0,849.0,2.420134E-6
850.0,850.0,0.043708447
851.0,851.0,0.023591222
852.0,852.0,0.027316509
853.0,853.0,0.2812713
854.0,854.0,0.044388685
855.0,855.0,0.10568388
856.0,856.0,0.0291268
857.0,857.0,0.17610022
858.0,858.0,0.03379701
859.0,859.0,1.7220284E-6
860.0,860.0,0.37392128
861.0,861.0,0.001643111
862.0,862.0,0.07989618
863.0,863.0,0.11721825
864.0,864.0,0.4102878
865.0,865.0,5.4740923E-8
866.0,866.0,0.08089941
867.0,867.0,6.0414796E-4
868.0,868.0,4.6104124E-6
869.0,869.0,0.16607718
870.0,870.0,6.928744E-5
871.0,871.0,0.3149703
872.0,872.0,1.9589834E-5
873.0,873.0,3.6722908E-4
874.0,874.0,0.01126232
875.0,875.0,0.48063853
876.0,876.0,2.290619E-7
877.0,877.0,9.453444E-5
878.0,878.0,0.3617444
879.0,879.0,0.102340795
880.0,880.0,0.044448443
881.0,881.0,0.061625823
882.0,882.0,0.18463661
883.0,883.0,0.42812434
884.0,884.0,5.381423E-4
885.0,885.0,1.07881504E-4
886.0,886.0,0.45679605
887.0,887.0,2.7249933E-5
888.0,888.0,0.028690305
889.0,889.0,5.216295E-6
890.0,890.0,0.033713583
891.0,891.0,1.469219E-7
892.0,892.0,0.4879356
893.0,893.0,9.61688E-4
894.0,894.0,7.0328842E-6
895.0,895.0,0.45013672
896.0,896.0,0.28344023
897.0,897.0,1.9266294E-5
898.0,898.0,3.9457354E-6
899.0,899.0,0.033241905
900.0,900.0,0.003789568
901.0,901.0,0.0018734753
902.0,902.0,0.10378154
903.0,903.0,1.0647876E-4
904.0,904.0,9.626709E-4
905.0,905.0,0.018554088
906.0,906.0,0.23023406
907.0,907.0,0.43748066
908.0,908.0,1.94349E-5
909.0,909.0,0.0069797444
910.0,910.0,0.01610739
911.0,911.0,2.6396378E-6
912.0,912.0,1.1353956E-5
913.0,913.0,0.010961149
914.0,914.0,0.08833813
915.0,915.0,0.19239795
916.0,916.0,2.255307E-5
917.0,917.0,0.3868788
918.0,918.0,6.119951E-4
919.0,919.0,1.4266311E-6
920.0,920.0,1.2403827E-5
921.0,921.0,0.029989876
922.0,922.0,1.21622776E-4
923.0,923.0,0.019078542
924.0,924.0,0.05116808
925.0,925.0,0.036918823
926.0,926.0,0.21146676
927.0,927.0,0.4897562
928.0,928.0,0.0014067728
