x,y,species_1 cloglog values
110.0,110.0,0.094724946
111.0,111.0,4.039917E-6
112.0,112.0,0.20817728
113.0,113.0,0.039245237
114.0,114.0,0.71725243
115.0,115.0,1.1791161E-4
116.0,116.0,0.043143105
117.0,117.0,0.0761071
118.0,118.0,0.033132598
119.0,119.0,0.52531517
120.0,120.0,0.45782077
121.0,121.0,0.11929887
122.0,122.0,0.0796065
123.0,123.0,0.0015492002
124.0,124.0,0.6881504
125.0,125.0,7.0731994E-6
126.0,126.0,0.0010663609
127.0,127.0,9.2484215E-6
128.0,128.0,0.6720524
129.0,129.0,0.002354753
130.0,130.0,1.4403887E-4
131.0,131.0,0.47142676
132.0,132.0,5.9173635E-4
133.0,133.0,0.5492161
134.0,134.0,0.44328147
135.0,135.0,0.9960338
136.0,136.0,0.007808833
137.0,137.0,9.168286E-5
138.0,138.0,8.9801315E-6
139.0,139.0,0.1771269
140.0,140.0,0.41241542
141.0,141.0,4.3903256E-5
142.0,142.0,6.892611E-7
143.0,143.0,1.800719E-5
144.0,144.0,1.6303855E-5
145.0,145.0,4.2131578E-5
146.0,146.0,0.22723909
147.0,147.0,1.41845585E-5
148.0,148.0,3.8574595E-4
149.0,149.0,1.2080796E-5
150.0,150.0,8.984507E-4
151.0,151.0,1.0368917E-5
152.0,152.0,8.670666E-5
153.0,153.0,2.758648E-5
154.0,154.0,8.0171705E-4
155.0,155.0,0.4658466
156.0,156.0,0.21977234
157.0,157.0,0.3441941
158.0,158.0,0.77175283
159.0,159.0,0.0748441
160.0,160.0,0.0041047437
161.0,161.0,0.39141122
162.0,162.0,0.97160524
163.0,163.0,0.683361
164.0,164.0,5.1252317E-4
165.0,165.0,0.3026764
166.0,166.0,9.144401E-4
167.0,167.0,0.26713905
168.0,168.0,0.63295525
169.0,169.0,3.89573E-6
170.0,170.0,2.8835997E-5
171.0,171.0,0.020923434
172.0,172.0,0.053804703
173.0,173.0,0.72818154
174.0,174.0,0.0047558653
175.0,175.0,0.009820312
176.0,176.0,0.26130235
177.0,177.0,0.0011462225
178.0,178.0,0.014106957
179.0,179.0,1.6551546E-6
180.0,180.0,0.70890903
181.0,181.0,0.680832
182.0,182.0,0.6747708
183.0,183.0,0.0022548626
184.0,184.0,8.7807326E-5
185.0,185.0,0.006046586
186.0,186.0,0.18875958
187.0,187.0,0.0024477432
188.0,188.0,3.4149678E-4
189.0,189.0,0.18873288
190.0,190.0,9.080388E-4
191.0,191.0,0.21055074
192.0,192.0,0.0011073789
193.0,193.0,0.6623522
194.0,194.0,0.015025961
195.0,195.0,0.59606963
196.0,196.0,0.05853612
197.0,197.0,2.3603142E-4
198.0,198.0,2.6338656E-5
199.0,199.0,0.006119071
200.0,200.0,0.4658707
201.0,201.0,0.10594006
202.0,202.0,8.2867796E-4
203.0,203.0,0.40710402
204.0,204.0,1.620688E-5
205.0,205.0,0.0014487186
206.0,206.0,4.633712E-6
207.0,207.0,6.521274E-6
208.0,208.0,6.720798E-6
209.0,209.0,0.020743541
210.0,210.0,0.03805939
211.0,211.0,0.6173177
212.0,212.0,0.72405726
213.0,213.0,8.9768803E-4
214.0,214.0,0.15304908
215.0,215.0,0.92041975
216.0,216.0,1.2428421E-6
217.0,217.0,0.54626805
218.0,218.0,0.18398578
219.0,219.0,0.5768079
220.0,220.0,0.051672574
221.0,221.0,0.038052745
222.0,222.0,6.772169E-7
223.0,223.0,0.37070522
224.0,224.0,4.3163143E-7
225.0,225.0,0.0044085104
226.0,226.0,0.04587768
227.0,227.0,0.028005132
228.0,228.0,0.8186331
229.0,229.0,4.371464E-5
230.0,230.0,0.6590825
231.0,231.0,0.029829469
232.0,232.0,0.17700134
233.0,233.0,4.1736203E-5
234.0,234.0,0.20612456
235.0,235.0,0.047514196
236.0,236.0,0.4975688
237.0,237.0,0.024627686
238.0,238.0,0.24860206
239.0,239.0,0.019944025
240.0,240.0,0.41983745
241.0,241.0,1.082384E-6
242.0,242.0,0.36208326
243.0,243.0,0.6876272
244.0,244.0,0.3795093
245.0,245.0,0.567463
246.0,246.0,3.7074758E-4
247.0,247.0,0.49874422
248.0,248.0,8.174195E-6
249.0,249.0,0.0015673559
250.0,250.0,0.05024871
251.0,251.0,0.4064615
252.0,252.0,0.007874033
253.0,253.0,5.0898327E-4
254.0,254.0,0.6003531
255.0,255.0,3.5809757E-5
256.0,256.0,0.010423395
257.0,257.0,0.64904785
258.0,258.0,1.8424907E-6
259.0,259.0,1.873813E-5
260.0,260.0,0.40237886
261.0,261.0,3.917182E-4
262.0,262.0,0.3438154
263.0,263.0,0.033781335
264.0,264.0,0.044337574
265.0,265.0,0.15891561
266.0,266.0,1.9433857E-4
267.0,267.0,1.8401988E-4
268.0,268.0,0.048079018
269.0,269.0,0.15642534
270.0,270.0,6.368903E-5
271.0,271.0,0.81444615
272.0,272.0,0.68284327
273.0,273.0,4.7458257E-6
274.0,274.0,0.55823135
275.0,275.0,0.38599756
276.0,276.0,0.0060821627
277.0,277.0,0.37039295
278.0,278.0,0.30127874
279.0,279.0,0.5828512
280.0,280.0,0.0038719664
281.0,281.0,0.8438646
282.0,282.0,0.0010642544
283.0,283.0,0.6764329
284.0,284.0,0.004234132
285.0,285.0,7.33887E-5
286.0,286.0,0.70265603
287.0,287.0,3.5584997E-4
288.0,288.0,2.6829175E-5
289.0,289.0,0.8687553
290.0,290.0,7.063823E-6
291.0,291.0,9.5832726E-4
292.0,292.0,0.5352285
293.0,293.0,1.3761918E-5
294.0,294.0,0.047240023
295.0,295.0,1.1110812E-4
296.0,296.0,0.03176323
297.0,297.0,8.1023906E-4
298.0,298.0,3.899714E-6
299.0,299.0,0.035191037
300.0,300.0,8.007543E-6
301.0,301.0,0.43478492
302.0,302.0,2.0094898E-5
303.0,303.0,0.09908516
304.0,304.0,1.1775395E-6
305.0,305.0,7.15687E-4
306.0,306.0,0.26185992
307.0,307.0,0.1456566
308.0,308.0,0.54056954
309.0,309.0,0.34738088
310.0,310.0,0.029996058
311.0,311.0,0.001895428
312.0,312.0,8.154787E-5
313.0,313.0,0.21542203
314.0,314.0,0.56559944
315.0,315.0,0.5666783
316.0,316.0,3.4714525E-5
317.0,317.0,2.2563715E-4
318.0,318.0,4.6180637E-4
319.0,319.0,0.020695254
320.0,320.0,2.7006772E-5
321.0,321.0,0.18026681
322.0,322.0,0.0015429326
323.0,323.0,0.12096241
324.0,324.0,4.356904E-6
325.0,325.0,6.5066797E-6
326.0,326.0,0.043453418
327.0,327.0,0.0013449321
328.0,328.0,0.048545703
329.0,329.0,0.62777203
330.0,330.0,0.090044565
331.0,331.0,0.38680387
332.0,332.0,0.016635327
333.0,333.0,3.353126E-7
334.0,334.0,8.152646E-6
335.0,335.0,0.03456748
336.0,336.0,2.9958632E-5
337.0,337.0,0.0013049435
338.0,338.0,0.8422245
339.0,339.0,0.0012893379
340.0,340.0,0.015576655
341.0,341.0,0.62066805
342.0,342.0,0.06765871
343.0,343.0,0.25070584
344.0,344.0,1.9104424E-5
345.0,345.0,0.027340109
346.0,346.0,0.7001454
347.0,347.0,0.032218456
348.0,348.0,0.001432608
349.0,349.0,3.667509E-5
350.0,350.0,0.5004056
351.0,351.0,0.0018986504
352.0,352.0,1.3413515E-6
353.0,353.0,0.0010088132
354.0,354.0,2.5096917E-4
355.0,355.0,0.4204472
356.0,356.0,0.31548858
357.0,357.0,0.027929824
358.0,358.0,0.49270427
359.0,359.0,3.8320616E-7
360.0,360.0,1.7938115E-6
361.0,361.0,0.080147944
362.0,362.0,2.2195168E-4
363.0,363.0,0.0019245243
364.0,364.0,4.5151257E-5
365.0,365.0,0.016120538
366.0,366.0,0.5928707
367.0,367.0,1.28796355E-5
368.0,368.0,4.648327E-6
369.0,369.0,0.37170652
370.0,370.0,0.5193907
371.0,371.0,0.052146938
372.0,372.0,0.60965204
373.0,373.0,0.17842598
374.0,374.0,0.0017047995
375.0,375.0,0.049395785
376.0,376.0,6.863105E-4
377.0,377.0,4.4129873E-4
378.0,378.0,2.9996705E-5
379.0,379.0,0.08935357
380.0,380.0,0.06961993
381.0,381.0,0.0045228577
382.0,382.0,1.9984502E-4
383.0,383.0,0.45118377
384.0,384.0,0.048907485
385.0,385.0,0.5253915
386.0,386.0,0.064998575
387.0,387.0,0.61882746
388.0,388.0,0.00419203
389.0,389.0,4.6469006E-5
390.0,390.0,0.01700195
391.0,391.0,0.77613413
392.0,392.0,3.7118357E-7
393.0,393.0,0.5103356
394.0,394.0,5.2997537E-5
395.0,395.0,5.9106478E-5
396.0,396.0,0.025786506
397.0,397.0,0.386726
398.0,398.0,0.63911945
399.0,399.0,0.42816123
400.0,400.0,4.4341647E-8
401.0,401.0,0.16867028
402.0,402.0,3.57442E-5
403.0,403.0,3.363054E-5
404.0,404.0,0.03755043
405.0,405.0,0.0020697424
406.0,406.0,0.91406786
407.0,407.0,0.6682849
408.0,408.0,1.7863359E-6
409.0,409.0,3.0467618E-4
410.0,410.0,7.282599E-4
411.0,411.0,0.17154954
412.0,412.0,0.03266826
413.0,413.0,0.0028847936
414.0,414.0,0.0013053983
415.0,415.0,1.2521831E-4
416.0,416.0,0.08948431
417.0,417.0,1.5813554E-5
418.0,418.0,5.9096005E-6
419.0,419.0,0.7961724
420.0,420.0,0.11089804
421.0,421.0,0.1120126
422.0,422.0,0.5408764
423.0,423.0,0.5091518
424.0,424.0,0.54227203
425.0,425.0,1.05746425E-4
426.0,426.0,0.08882059
427.0,427.0,4.001339E-5
428.0,428.0,0.31947678
429.0,429.0,0.06860865
430.0,430.0,2.697675E-4
431.0,431.0,0.0015448139
432.0,432.0,0.8197658
433.0,433.0,0.20840314
434.0,434.0,0.36155576
435.0,435.0,0.32543218
436.0,436.0,9.570309E-4
437.0,437.0,0.007033255
438.0,438.0,1.149646E-5
439.0,439.0,0.394455
440.0,440.0,8.936691E-6
441.0,441.0,0.31046623
442.0,442.0,0.19547318
443.0,443.0,0.62672096
444.0,444.0,0.5631811
445.0,445.0,0.0054327496
446.0,446.0,0.3339197
447.0,447.0,1.5058857E-6
448.0,448.0,0.6294725
449.0,449.0,0.047199316
450.0,450.0,0.55553746
451.0,451.0,0.624354
452.0,452.0,5.93196E-6
453.0,453.0,2.708262E-6
454.0,454.0,1.371299E-4
455.0,455.0,0.4227021
456.0,456.0,2.595179E-7
457.0,457.0,6.100484E-4
458.0,458.0,0.4402327
459.0,459.0,0.009315873
460.0,460.0,0.8837535
461.0,461.0,5.2335665E-5
462.0,462.0,0.11124012
463.0,463.0,5.937722E-6
464.0,464.0,0.0015716313
465.0,465.0,0.071697615
466.0,466.0,6.334865E-6
467.0,467.0,0.4710961
468.0,468.0,0.051552277
469.0,469.0,5.675819E-6
470.0,470.0,0.013338575
471.0,471.0,7.3501283E-6
472.0,472.0,9.839447E-6
473.0,473.0,3.764751E-7
474.0,474.0,0.365479
475.0,475.0,0.52470046
476.0,476.0,0.0029616917
477.0,477.0,1.4630087E-5
478.0,478.0,0.5851763
479.0,479.0,0.003263583
480.0,480.0,0.0020575896
481.0,481.0,6.5593904E-6
482.0,482.0,5.0035765E-4
483.0,483.0,0.7251107
484.0,484.0,4.3726E-4
485.0,485.0,1.9049938E-5
486.0,486.0,2.880303E-4
487.0,487.0,3.2865632E-4
488.0,488.0,0.51152885
489.0,489.0,0.014432516
490.0,490.0,0.001988495
491.0,491.0,6.3038635E-4
492.0,492.0,2.1317755E-5
493.0,493.0,0.14370996
494.0,494.0,1.7176467E-4
495.0,495.0,0.003227499
496.0,496.0,0.0018539113
497.0,497.0,1.8865007E-4
498.0,498.0,0.782174
499.0,499.0,0.05300933
500.0,500.0,4.832667E-5
501.0,501.0,0.07993744
502.0,502.0,0.021586321
503.0,503.0,4.3046696E-4
504.0,504.0,0.13094749
505.0,505.0,0.160705
506.0,506.0,7.038165E-4
507.0,507.0,0.3170438
508.0,508.0,0.17094883
509.0,509.0,1.144794E-5
510.0,510.0,1.7150724E-4
511.0,511.0,0.50709593
512.0,512.0,0.053650502
513.0,513.0,3.8802344E-4
514.0,514.0,0.008329051
515.0,515.0,3.1073228E-6
516.0,516.0,4.975045E-4
517.0,517.0,0.10866709
518.0,518.0,0.019044118
519.0,519.0,0.22827615
520.0,520.0,0.005355068
521.0,521.0,0.18945818
522.0,522.0,1.7846205E-5
523.0,523.0,0.16985011
524.0,524.0,9.378192E-6
525.0,525.0,0.08367707
526.0,526.0,0.33513567
527.0,527.0,0.3950751
528.0,528.0,1.6493778E-4
529.0,529.0,1.5284206E-6
530.0,530.0,1.9873456E-4
531.0,531.0,4.0542471E-7
532.0,532.0,0.47754568
533.0,533.0,3.3661383E-4
534.0,534.0,2.7450467E-6
535.0,535.0,0.32604948
536.0,536.0,0.008203992
537.0,537.0,0.6889821
538.0,538.0,0.65600204
539.0,539.0,5.844969E-4
540.0,540.0,2.3749487E-6
541.0,541.0,0.07798521
542.0,542.0,0.69210064
543.0,543.0,0.53804106
544.0,544.0,0.10473753
545.0,545.0,0.024442278
546.0,546.0,0.63725924
547.0,547.0,0.12632427
548.0,548.0,0.032610178
549.0,549.0,1.644001E-6
550.0,550.0,0.5383282
551.0,551.0,0.032397587
552.0,552.0,3.0418225E-5
553.0,553.0,1.2438213E-6
554.0,554.0,0.043025993
555.0,555.0,1.5848948E-6
556.0,556.0,0.0045095617
557.0,557.0,4.1679265E-5
558.0,558.0,0.5341135
559.0,559.0,4.221713E-4
560.0,560.0,8.068235E-6
561.0,561.0,0.35493097
562.0,562.0,0.13343525
563.0,563.0,0.0015955099
564.0,564.0,4.191401E-6
565.0,565.0,0.007427531
566.0,566.0,4.2746196E-4
567.0,567.0,0.5837744
568.0,568.0,0.08927257
569.0,569.0,0.83608234
570.0,570.0,0.31899807
571.0,571.0,0.26371756
572.0,572.0,0.2836222
573.0,573.0,0.008785317
574.0,574.0,7.629545E-6
575.0,575.0,0.001603649
576.0,576.0,0.24900109
577.0,577.0,3.6373751E-6
578.0,578.0,1.0208511E-5
579.0,579.0,3.209865E-6
580.0,580.0,0.69335353
581.0,581.0,0.059672534
582.0,582.0,0.3864998
583.0,583.0,0.60456955
584.0,584.0,0.09934465
585.0,585.0,4.8491142E-6
586.0,586.0,0.52612215
587.0,587.0,0.49317923
588.0,588.0,0.25001323
589.0,589.0,0.005015197
590.0,590.0,0.21012467
591.0,591.0,0.029021172
592.0,592.0,0.44726244
593.0,593.0,0.6433516
594.0,594.0,6.1430133E-6
595.0,595.0,6.008308E-7
596.0,596.0,0.013582984
597.0,597.0,0.59901315
598.0,598.0,1.5672782E-4
599.0,599.0,0.025986746
600.0,600.0,0.54516315
601.0,601.0,6.312899E-5
602.0,602.0,5.3473294E-4
603.0,603.0,7.309406E-5
604.0,604.0,0.28582343
605.0,605.0,0.54347205
606.0,606.0,0.006046759
607.0,607.0,0.008323669
608.0,608.0,6.51404E-5
609.0,609.0,0.0016929696
610.0,610.0,0.553088
611.0,611.0,1.5571302E-5
612.0,612.0,4.7406693E-6
613.0,613.0,1.7313908E-4
614.0,614.0,0.5378374
615.0,615.0,0.6269149
616.0,616.0,0.15663074
617.0,617.0,0.48574558
618.0,618.0,1.4527838E-5
619.0,619.0,0.13636272
620.0,620.0,0.5568318
621.0,621.0,4.2821334E-6
622.0,622.0,0.014605795
623.0,623.0,0.17712717
624.0,624.0,0.012594537
625.0,625.0,0.24676795
626.0,626.0,0.6984581
627.0,627.0,0.0028073718
628.0,628.0,0.5570686
629.0,629.0,0.1152024
630.0,630.0,6.430957E-5
631.0,631.0,0.06313025
632.0,632.0,0.7756268
633.0,633.0,0.42304808
634.0,634.0,0.27336934
635.0,635.0,0.0031338132
636.0,636.0,0.7217755
637.0,637.0,0.0023464102
638.0,638.0,0.24171932
639.0,639.0,4.958098E-4
640.0,640.0,0.11191746
641.0,641.0,9.284359E-5
642.0,642.0,0.013206554
643.0,643.0,0.0014883173
644.0,644.0,0.4764096
645.0,645.0,0.03727247
646.0,646.0,0.01887269
647.0,647.0,0.5869626
648.0,648.0,0.0010900736
649.0,649.0,0.051548027
650.0,650.0,0.029212916
651.0,651.0,5.879302E-6
652.0,652.0,0.0026148672
653.0,653.0,3.7169218E-4
654.0,654.0,0.5376955
655.0,655.0,0.2995925
656.0,656.0,0.5715152
657.0,657.0,4.0557792E-5
658.0,658.0,0.6659294
659.0,659.0,0.0011308211
660.0,660.0,1.1300998E-6
661.0,661.0,0.7334457
662.0,662.0,0.6059114
663.0,663.0,0.2916894
664.0,664.0,3.8750746E-5
665.0,665.0,0.11032967
666.0,666.0,0.58078843
667.0,667.0,1.0045113E-6
668.0,668.0,1.1367167E-6
669.0,669.0,0.7006901
670.0,670.0,3.7012305E-6
671.0,671.0,3.638266E-5
672.0,672.0,3.5968737E-6
673.0,673.0,0.8028766
674.0,674.0,1.0935129E-4
675.0,675.0,5.7763777E-6
676.0,676.0,0.4285223
677.0,677.0,0.048482776
678.0,678.0,0.10070015
679.0,679.0,0.71391475
680.0,680.0,1.2328493E-5
681.0,681.0,1.5252773E-4
682.0,682.0,0.096166775
683.0,683.0,1.1937425E-5
684.0,684.0,0.5062078
685.0,685.0,9.852626E-6
686.0,686.0,0.006136854
687.0,687.0,0.121759355
688.0,688.0,3.3020104E-5
689.0,689.0,0.013891761
690.0,690.0,0.5916988
691.0,691.0,0.02698216
692.0,692.0,6.716136E-5
693.0,693.0,0.009416971
694.0,694.0,1.21386875E-4
695.0,695.0,0.36454195
696.0,696.0,0.05359267
697.0,697.0,0.5872784
698.0,698.0,0.77300423
699.0,699.0,1.0686115E-5
700.0,700.0,0.7340053
701.0,701.0,0.009615037
702.0,702.0,0.5284196
703.0,703.0,0.011355189
704.0,704.0,1.6605194E-5
705.0,705.0,1.813067E-4
706.0,706.0,0.4701739
707.0,707.0,0.85918176
708.0,708.0,0.5844935
709.0,709.0,0.23998836
710.0,710.0,0.19256291
711.0,711.0,0.17416033
712.0,712.0,4.2779848E-4
713.0,713.0,0.6943006
714.0,714.0,0.2414712
715.0,715.0,0.36403236
716.0,716.0,0.00675106
717.0,717.0,2.4247778E-5
718.0,718.0,5.61382E-4
719.0,719.0,0.5826935
720.0,720.0,0.09781957
721.0,721.0,1.2054553E-5
722.0,722.0,0.39027622
723.0,723.0,0.006525768
724.0,724.0,0.014983679
725.0,725.0,4.97171E-8
726.0,726.0,0.8235984
727.0,727.0,4.0987366E-6
728.0,728.0,1.691325E-6
729.0,729.0,0.560531
730.0,730.0,5.8907573E-4
731.0,731.0,0.109841645
732.0,732.0,5.865064E-4
733.0,733.0,0.21053497
734.0,734.0,0.033714313
735.0,735.0,0.024531653
736.0,736.0,1.2240843E-6
737.0,737.0,0.021815244
738.0,738.0,6.15149E-7
739.0,739.0,2.6047896E-5
740.0,740.0,0.8327073
741.0,741.0,1.6602885E-4
742.0,742.0,4.1165723E-8
743.0,743.0,1.3309295E-4
744.0,744.0,0.057056706
745.0,745.0,3.7988895E-5
746.0,746.0,0.7167033
747.0,747.0,0.6345679
748.0,748.0,0.10856309
749.0,749.0,5.4955075E-5
750.0,750.0,4.8076934E-5
751.0,751.0,0.11949918
752.0,752.0,3.034006E-6
753.0,753.0,0.5095016
754.0,754.0,0.21848126
755.0,755.0,0.09318746
756.0,756.0,0.6549059
757.0,757.0,0.62236065
758.0,758.0,1.8890481E-5
759.0,759.0,0.71841526
760.0,760.0,8.456656E-6
761.0,761.0,0.046057507
762.0,762.0,4.0038244E-4
763.0,763.0,0.03862136
764.0,764.0,3.1917396E-5
765.0,765.0,3.3734348E-5
766.0,766.0,0.11618337
767.0,767.0,0.29383922
768.0,768.0,0.020371713
769.0,769.0,1.6202159E-6
770.0,770.0,0.04558226
771.0,771.0,1.3750764E-4
772.0,772.0,0.9799264
773.0,773.0,0.19648328
774.0,774.0,1.0056213E-5
775.0,775.0,0.0026890528
776.0,776.0,0.6287197
777.0,777.0,9.609941E-4
778.0,778.0,0.062169068
779.0,779.0,0.03823962
780.0,780.0,0.015268106
781.0,781.0,0.77421874
782.0,782.0,0.456045
783.0,783.0,0.57269835
784.0,784.0,3.331646E-5
785.0,785.0,0.011083235
786.0,786.0,8.425943E-6
787.0,787.0,2.7741893E-4
788.0,788.0,7.5986986E-6
789.0,789.0,5.290037E-6
790.0,790.0,0.024379434
791.0,791.0,8.5271866E-5
792.0,792.0,0.0095324
793.0,793.0,5.2760093E-5
794.0,794.0,1.364673E-7
795.0,795.0,3.7081406E-4
796.0,796.0,1.09500565E-4
797.0,797.0,0.1344517
798.0,798.0,2.4716207E-4
799.0,799.0,0.25240347
800.0,800.0,9.268422E-5
801.0,801.0,9.627637E-5
802.0,802.0,3.914161E-5
803.0,803.0,1.804278E-5
804.0,804.0,0.0011203301
805.0,805.0,0.15763293
806.0,806.0,3.971692E-7
807.0,807.0,0.0014970149
808.0,808.0,0.15873031
809.0,809.0,0.017577328
810.0,810.0,0.34123886
811.0,811.0,0.0066085123
812.0,812.0,0.054001622
813.0,813.0,0.051336884
814.0,814.0,8.842593E-5
815.0,815.0,2.9585828E-5
816.0,816.0,0.990987
817.0,817.0,5.9373735E-5
818.0,818.0,3.2471033E-4
819.0,819.0,0.0019815457
820.0,820.0,0.001442792
821.0,821.0,3.741974E-6
822.0,822.0,3.5824487E-5
823.0,823.0,0.050153483
824.0,824.0,5.3404435E-4
825.0,825.0,0.55500543
826.0,826.0,7.5497944E-4
827.0,827.0,0.07877732
828.0,828.0,0.45231062
829.0,829.0,0.54245585
830.0,830.0,0.050906613
831.0,831.0,6.3652685E-4
832.0,832.0,3.959847E-4
833.0,833.0,2.213044E-5
834.0,834.0,0.0015415647
835.0,835.0,0.79907554
836.0,836.0,0.0022831773
837.0,837.0,2.2399496E-7
838.0,838.0,4.181826E-6
839.0,839.0,0.71064526
840.0,840.0,0.017896187
841.0,841.0,2.3374601E-5
842.0,842.0,9.9858335E-6
843.0,843.0,3.8720696E-6
844.0,844.0,0.12664579
845.0,845.0,1.5442385E-4
846.0,846.0,1.4883303E-6
847.0,847.0,0.33236468
848.0,848.0,3.293901E-5
849.0,849.0,5.9256017E-6
850.0,850.0,0.026335627
851.0,851.0,0.05205789
852.0,852.0,0.032221716
853.0,853.0,0.5091346
854.0,854.0,0.0705853
855.0,855.0,0.09459589
856.0,856.0,0.03571162
857.0,857.0,0.32373112
858.0,858.0,0.31704774
859.0,859.0,5.7494876E-6
860.0,860.0,0.49510744
861.0,861.0,0.0010072531
862.0,862.0,0.05777752
863.0,863.0,0.2286997
864.0,864.0,0.4127259
865.0,865.0,1.0450758E-6
866.0,866.0,0.06658834
867.0,867.0,0.0012891714
868.0,868.0,8.423893E-6
869.0,869.0,0.25725663
870.0,870.0,1.0122784E-4
871.0,871.0,0.46307623
872.0,872.0,1.3330819E-5
873.0,873.0,4.5724522E-4
874.0,874.0,0.022430895
875.0,875.0,0.3666337
876.0,876.0,1.1591514E-7
877.0,877.0,1.7138502E-4
878.0,878.0,0.4697274
879.0,879.0,0.14992982
880.0,880.0,0.13241838
881.0,881.0,0.049912017
882.0,882.0,0.9690043
883.0,883.0,0.48368803
884.0,884.0,7.429115E-4
885.0,885.0,1.0660265E-4
886.0,886.0,0.53354055
887.0,887.0,1.7255232E-5
888.0,888.0,0.07011426
889.0,889.0,5.00282E-6
890.0,890.0,0.043760076
891.0,891.0,4.9423824E-7
892.0,892.0,0.5267232
893.0,893.0,0.0025915974
894.0,894.0,8.942765E-6
895.0,895.0,0.5432285
896.0,896.0,0.5264778
897.0,897.0,1.6569493E-5
898.0,898.0,1.0186531E-5
899.0,899.0,0.06249555
900.0,900.0,0.009071418
901.0,901.0,0.003836509
902.0,902.0,0.13672331
903.0,903.0,2.3335164E-5
904.0,904.0,8.4199576E-4
905.0,905.0,0.024492145
906.0,906.0,0.22687095
907.0,907.0,0.6076063
908.0,908.0,1.1145759E-5
909.0,909.0,0.0042105685
910.0,910.0,0.024578877
911.0,911.0,8.050836E-6
912.0,912.0,2.0090623E-5
913.0,913.0,0.018708264
914.0,914.0,0.073288284
915.0,915.0,0.2688942
916.0,916.0,2.6641032E-5
917.0,917.0,0.47394258
918.0,918.0,3.8680033E-4
919.0,919.0,9.2537375E-6
920.0,920.0,2.1468157E-5
921.0,921.0,0.026928483
922.0,922.0,2.7541802E-5
923.0,923.0,0.044240113
924.0,924.0,0.0417404
925.0,925.0,0.07035883
926.0,926.0,0.13778877
927.0,927.0,0.59520876
928.0,928.0,0.003184067
929.0,929.0,0.02139262
930.0,930.0,0.29035556
931.0,931.0,3.0147544E-7
932.0,932.0,0.5641539
