X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
36.0,36.0,train,6.691881815969605E-4,71.48923397079123,0.8103525192873182
37.0,37.0,train,8.748731570883311E-4,79.83387713310972,0.8862337781854033
38.0,38.0,train,2.696683009246376E-4,27.26818923375345,0.488284753423045
39.0,39.0,train,1.278466905376007E-4,10.012129367783468,0.2721303080541455
40.0,40.0,train,6.475273607935247E-4,69.76403785054445,0.7998668333745258
41.0,41.0,train,2.7179891550984227E-4,27.725615408839847,0.4909863515788828
42.0,42.0,train,3.451615449882064E-4,42.807052177240564,0.57579940469557
44.0,44.0,train,0.0021028059761404195,95.36432681971486,0.9946163615095478
45.0,45.0,train,9.644760305272447E-4,82.25302837237263,0.9089390900748778
46.0,46.0,train,2.6794742873754567E-4,26.962379712453792,0.48609224046578625
47.0,47.0,train,4.899618939433981E-4,61.99252967000064,0.7039725795817202
48.0,48.0,train,3.6447121460398763E-4,47.30690205657296,0.5956698074467934
49.0,49.0,train,3.373566733666297E-4,41.27841533443773,0.5674934220435088
55.0,55.0,train,0.002225037661741802,95.92033017855123,0.9960263637735282
57.0,57.0,train,5.101231876297845E-4,63.0949350704124,0.7184354732683333
58.0,58.0,train,2.0880671309876292E-4,18.706847664011256,0.40475205073371423
59.0,59.0,train,0.0017133268995082717,92.66635284677514,0.9858315233788436
60.0,60.0,train,4.373435720496267E-4,57.77644267068432,0.6626295646711724
63.0,63.0,train,7.584871359989824E-4,75.76449637629501,0.8480874491369474
64.0,64.0,train,0.0025350159324835013,96.6354242424881,0.9981604056217532
65.0,65.0,train,2.975318705282103E-4,32.90421669598332,0.5225107348687459
66.0,66.0,train,0.0013342746024757738,88.31212541561116,0.9636654363779331
67.0,67.0,train,4.532340215628188E-4,59.015488979736986,0.6756893181941439
68.0,68.0,train,0.0018479470248321372,94.27676545465125,0.9898592921938723
69.0,69.0,train,0.0011923621700072285,86.05770769133434,0.9483056326630479
70.0,70.0,train,7.639510190067763E-4,75.88121925025712,0.8501357185447767
71.0,71.0,train,0.0013620719158435868,89.08044361346657,0.9660900855333773
72.0,72.0,train,0.0010842073156783047,84.51617640917476,0.9323695728471239
73.0,73.0,train,2.0731154966771484E-4,18.57800765181537,0.4025367641380705
74.0,74.0,train,9.031754906300835E-4,80.5772862663596,0.893958670254713
75.0,75.0,train,0.0014438319651898987,90.69989915586959,0.9723237185382212
76.0,76.0,train,4.98293606274149E-4,62.53900418018694,0.7100373653649408
78.0,78.0,train,2.8373784609356413E-4,29.884715945795108,0.5058630373169768
79.0,79.0,train,9.069032021964266E-4,80.75381560133813,0.8949362324036899
81.0,81.0,train,2.9443030226670617E-4,32.2426082349615,0.5188170845301436
82.0,82.0,train,2.2036443390020731E-4,20.23821678358683,0.4216015152414938
84.0,84.0,train,3.0284082332115975E-4,33.938588650657586,0.5287674719382911
85.0,85.0,train,2.294627486482308E-4,21.211980755194052,0.4345293345295633
86.0,86.0,train,8.237758089871253E-5,6.507788467147123,0.1850804648153883
87.0,87.0,train,1.93528327166604E-4,16.898837692194338,0.38172275855424265
88.0,88.0,train,7.776294316644277E-5,6.256763118100016,0.17568364780598145
89.0,89.0,train,3.497969692209296E-4,44.07227771072592,0.5806567481109579
91.0,91.0,train,1.7481795912575374E-4,14.573388879274633,0.35230325246294003
92.0,92.0,train,0.0010150508213411112,83.043859464572,0.9196914339415081
93.0,93.0,train,8.485648713740182E-4,78.65444589913032,0.8785493254134903
1.0,1.0,test,5.919542403378166E-5,4.835723990883772,0.13676659712028805
9.0,9.0,test,2.417192523380157E-4,22.966191817802287,0.45148901019944376
11.0,11.0,test,1.0633387573804557E-4,8.304987424222073,0.23216849636290626
18.0,18.0,test,2.6342254396635777E-4,26.342537671685662,0.48028228753428936
31.0,31.0,test,4.144899676967618E-5,3.306770597818967,0.097854468709482
43.0,43.0,test,2.6942994761507393E-5,2.1120013915175675,0.06474819728700165
50.0,50.0,test,8.833112147854467E-4,80.08024527066672,0.8885939733168828
51.0,51.0,test,8.00059960353027E-5,6.378666110198341,0.18026464808547127
52.0,52.0,test,5.935074277810654E-4,67.68557174631471,0.7711207171975181
53.0,53.0,test,0.005059290555826161,99.00284334710626,0.9999965243662808
54.0,54.0,test,0.0014340024130070396,90.52928849134895,0.9716395048555345
56.0,56.0,test,9.030126881102391E-4,80.56957704545916,0.8939157699300682
61.0,61.0,test,2.988144839652183E-4,33.19692016202394,0.524029896799671
62.0,62.0,test,3.994806480517708E-4,52.99681262500371,0.6293525190670488
77.0,77.0,test,0.0013949595153506785,89.80006514750653,0.9687506470118725
80.0,80.0,test,1.9368013895712448E-4,16.911822029606974,0.38195591279525476
83.0,83.0,test,2.018758087718398E-4,17.9326797084953,0.39441328128561803
90.0,90.0,test,1.3508020710077112E-4,10.542599389086872,0.2850944250233489
94.0,94.0,test,7.152541046991918E-4,73.72091266298465,0.8308616754049548
